# "normed" heterozygosity normalized by value at which full satellite has one individual with a different allele than everyone else: 2(1/max_num)(1-1/max_num)
# "max_normed" normalized against maximum possible H in full satellite: 1 - 1/max_num
max_num,max_density,percent local,$\mu$,avg H,normed,max_normed,num. satellites,avg occupancy (in full enough),num satellites (full enough)
10,3.1831,15,2.0,0.014583333333333334,0.0810185185185185,0.016203703703703703,60,8.416666666666666,60
10,3.1831,20,2.0,0.022057528301886793,0.12254182389937106,0.024508364779874215,53,8.471698113207546,53
10,3.1831,25,2.0,0.015455222222222221,0.08586234567901233,0.017172469135802466,63,8.88888888888889,63
10,3.1831,30,2.0,0.00330578,0.01836544444444444,0.003673088888888889,50,9.02,50
10,3.1831,35,2.0,0.0,0.0,0.0,53,9.377358490566039,53
10,3.1831,40,2.0,0.0,0.0,0.0,57,8.947368421052632,57
10,3.1831,45,2.0,0.006369254545454545,0.035384747474747465,0.007076949494949494,55,9.527272727272727,55
10,3.1831,50,2.0,0.0,0.0,0.0,57,9.508771929824562,57
10,3.1831,55,2.0,0.0,0.0,0.0,51,9.627450980392156,51
10,3.1831,60,2.0,0.0,0.0,0.0,50,10.44,50
10,3.1831,65,2.0,0.0,0.0,0.0,54,9.833333333333334,54
10,3.1831,70,2.0,0.0,0.0,0.0,50,10.32,50
10,3.1831,75,2.0,0.0,0.0,0.0,29,10.620689655172415,29
10,3.1831,80,2.0,0.0,0.0,0.0,26,10.538461538461538,26
10,3.1831,85,2.0,0.0,0.0,0.0,57,11.350877192982455,57
10,3.1831,90,2.0,0.0,0.0,0.0,70,11.128571428571428,70
10,3.1831,95,2.0,0.0,0.0,0.0,20,11.85,20
10,3.1831,99,2.0,0.0,0.0,0.0,10,11.5,10
10,3.1831,0,2.25,0.008162372549019609,0.04534651416122004,0.00906930283224401,51,7.549019607843137,51
10,3.1831,5,2.25,0.0,0.0,0.0,54,8.037037037037036,54
10,3.1831,10,2.25,0.006147540983606557,0.03415300546448087,0.006830601092896175,61,8.37704918032787,61
10,3.1831,15,2.25,0.0,0.0,0.0,52,8.346153846153847,52
10,3.1831,20,2.25,0.0,0.0,0.0,56,8.464285714285714,56
10,3.1831,25,2.25,0.0,0.0,0.0,60,9.05,60
10,3.1831,30,2.25,0.0,0.0,0.0,54,9.222222222222221,54
10,3.1831,35,2.25,0.0,0.0,0.0,50,9.04,50
10,3.1831,40,2.25,0.003461538461538461,0.01923076923076923,0.0038461538461538455,52,9.576923076923077,52
10,3.1831,45,2.25,0.0,0.0,0.0,53,9.283018867924529,53
10,3.1831,50,2.25,0.0036,0.019999999999999997,0.004,50,9.4,50
10,3.1831,55,2.25,0.0,0.0,0.0,51,9.235294117647058,51
10,3.1831,60,2.25,0.0,0.0,0.0,54,9.87037037037037,54
10,3.1831,65,2.25,0.0,0.0,0.0,50,10.14,50
10,3.1831,70,2.25,0.0,0.0,0.0,58,10.293103448275861,58
10,3.1831,75,2.25,0.0,0.0,0.0,29,10.758620689655173,29
10,3.1831,80,2.25,0.0,0.0,0.0,48,11.125,48
10,3.1831,85,2.25,0.0,0.0,0.0,50,11.18,50
10,3.1831,90,2.25,0.0,0.0,0.0,21,11.19047619047619,21
10,3.1831,95,2.25,0.0,0.0,0.0,23,11.91304347826087,23
10,3.1831,99,2.25,0.0,0.0,0.0,48,10.8125,48
10,3.1831,0,2.5,0.012341745762711865,0.06856525423728814,0.013713050847457628,59,6.237288135593221,59
10,3.1831,5,2.5,0.0,0.0,0.0,25,7.884615384615385,26
10,3.1831,10,2.5,0.0064285714285714285,0.03571428571428571,0.007142857142857143,28,8.133333333333333,30
10,3.1831,15,2.5,0.0,0.0,0.0,52,8.615384615384615,52
10,3.1831,20,2.5,0.0,0.0,0.0,55,7.636363636363637,55
10,3.1831,25,2.5,0.0,0.0,0.0,28,1.5555555555555556,27
10,3.1831,30,2.5,0.0,0.0,0.0,51,4.372549019607843,51
10,3.1831,35,2.5,0.0,0.0,0.0,51,2.9607843137254903,51
10,3.1831,40,2.5,0.0,0.0,0.0,31,6.357142857142857,28
10,3.1831,45,2.5,0.0,0.0,0.0,55,9.872727272727273,55
10,3.1831,50,2.5,0.0,0.0,0.0,26,6.846153846153846,26
10,3.1831,55,2.5,0.0,0.0,0.0,26,4.269230769230769,26
10,3.1831,60,2.5,0.0,0.0,0.0,27,8.615384615384615,26
10,3.1831,65,2.5,0.0,0.0,0.0,25,4.769230769230769,26
10,3.1831,70,2.5,0.0,0.0,0.0,54,10.592592592592593,54
10,3.1831,75,2.5,0.0,0.0,0.0,53,10.943396226415095,53
10,3.1831,80,2.5,0.0,0.0,0.0,56,11.071428571428571,56
10,3.1831,85,2.5,0.0,0.0,0.0,54,11.11111111111111,54
10,3.1831,90,2.5,0.0,0.0,0.0,20,7.0,20
10,3.1831,95,2.5,0.0,0.0,0.0,51,11.352941176470589,51
10,3.1831,99,2.5,0.0,0.0,0.0,31,11.903225806451612,31
50,15.9155,0,1.0,0.25282346811594203,6.449578268263828,0.2579831307305531,69,38.57971014492754,69
50,15.9155,5,1.0,0.3017808727272727,7.698491651205937,0.30793966604823747,55,38.54545454545455,55
