max_num,mu,percent_local,filename,inferred,R2,lm_inferred,lm_R2,max generation,number of x values in the fit
10,1.5,0,consistency_10/mu1.5_0local/pop_data264.txt,1.1446019951796025,0.9999398280425031,1.0453205286795346,0.9999362158640513,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data278.txt,1.587885847501711,0.9999292354570861,1.3336852696391124,0.9971783307979051,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data45.txt,1.422146499778989,0.9997982294881325,1.5777914489914187,0.9998253082623826,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data236.txt,2.083228961730792,0.9999453610669315,1.9255617526430102,0.9985682858652247,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data333.txt,1.0342184315395104,0.999978235429214,1.2317314772944084,0.9978558153264764,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data306.txt,1.6717727277128822,0.9998519031163828,1.4169993560124161,0.9985955567061344,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data263.txt,1.4133092022517384,0.9998707601952718,1.198939062325406,0.9995171975320417,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data59.txt,0.7420940084085603,0.9998171173656123,0.9989686730473717,0.9984039764819878,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data275.txt,1.4179340044820337,0.9998283941346748,1.5165611770125111,0.9997841286981604,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data26.txt,1.3641753868375428,0.9993448528601335,1.0092982074899242,0.9989985127831815,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data34.txt,1.1482135193699308,0.9997513009704528,1.4655026295129727,0.9988214872602078,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data77.txt,1.2497581838389507,0.9999072628025831,1.29031011175628,0.99966926151751,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data274.txt,1.3069858736118198,0.9998060737459432,1.5068558922345572,0.9997179696523582,36,10
10,1.5,0,consistency_10/mu1.5_0local/pop_data96.txt,1.3848100814455089,0.9992985661290645,1.0328873159923293,0.9988492286011996,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data51.txt,1.4793845329337483,0.9999570286858623,1.3854388034099734,0.9987902979247646,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data233.txt,1.4388409095555632,0.9999939236301043,1.4448003020025295,0.9999386015542879,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data285.txt,1.4746492570906096,0.999889835605103,1.435308616308265,0.9990529755461225,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data241.txt,1.26226134395574,0.9993806724267349,1.006957282439835,0.9994269163127281,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data65.txt,1.0525957272401114,0.9998177120442572,1.1490542319551258,0.9999468968279865,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data83.txt,0.8952623930270307,0.9998480815365229,1.0766589029753861,0.9993600036938137,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data312.txt,1.1331861047805232,0.9999505989485191,1.2978626739572943,0.9988112361855896,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data318.txt,1.0011954901082118,0.99993936792851,1.206098296075068,0.9985319894071427,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data225.txt,1.2641753136888214,0.9999188397316741,1.0962102437887205,0.9997205548749479,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data288.txt,0.8756787206176946,0.9997695077755584,0.8847034644352929,0.9986080659414822,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data100.txt,1.0710344025959526,0.9997304839623353,1.1526885646774252,0.9998716360298493,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data317.txt,1.6828725968458098,0.9998839127390675,1.3140151460296052,0.99797524681636,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data21.txt,1.2326369989373998,0.9998216196003751,1.2988083762657192,0.9997338530309368,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data291.txt,1.9684744060599582,0.9997863680092557,1.471263305006282,0.9969450866254923,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data56.txt,1.3031610170933492,0.9999574663428331,1.3032340953213977,0.9997246063776478,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data303.txt,1.477431888112561,0.9999857368664568,1.3100917266986083,0.9991637770470917,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data14.txt,0.9692006765360643,0.9997452959396209,1.2632609082921538,0.9986606737190257,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data11.txt,1.3698816840880244,0.9998903576522763,1.303046222931291,0.9992470238050823,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data260.txt,1.3457327781685762,0.9996443835388757,1.1792626567656925,0.9998136272566029,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data16.txt,1.0227450646681189,0.999907319577844,0.8453497194594028,0.9994021738428074,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data248.txt,1.0554753906776675,0.9999480446575422,0.9388300158922158,0.9997580132781987,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data204.txt,1.4697377368877875,0.9998374666721668,1.5543323191334655,0.99991886119276,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data242.txt,1.653025245714316,0.9999923616455656,1.486782015481063,0.9990850123754665,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data46.txt,1.1391056621111564,0.999853961064581,1.2309106970775696,0.9999223548419383,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data18.txt,1.5094976286161712,0.9998944557253981,1.23974865590269,0.9990493513696317,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data213.txt,1.1073573369280254,0.9995221238044388,1.5691415025448374,0.9977326892949081,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data289.txt,1.4457334112092162,0.9999365190156567,1.589844217806402,0.9996483208092112,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data326.txt,1.5984005228141158,0.999866648249982,1.2225015260790615,0.9974092043942245,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data327.txt,1.4098981309194492,0.99995745173994,1.3485790062213439,0.9999533122458651,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data73.txt,1.8373619284200666,0.999887067209831,1.5141752788129508,0.9958895132986034,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data70.txt,1.1705090038665062,0.9996967415708038,1.2502144197833829,0.9998182375792729,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data32.txt,1.4102073280485774,0.9996369543487461,1.1484875497563332,0.9991576809566421,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data324.txt,1.0137007201904233,0.9996364586378231,1.0567430087903946,0.9994186948852132,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data71.txt,0.9999387002721232,0.9999197406919662,1.0040412103661018,0.9995183843150849,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data17.txt,1.7124213745887764,0.9999901007596728,1.621054838924172,0.9988607222608813,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data2.txt,1.1484406124350457,0.999939600554545,1.033956017234713,0.9998579718342635,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data31.txt,1.2372662384704407,0.9999795642883386,1.1352432780043475,0.9992198277820056,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data227.txt,1.533015130946516,0.9999511479720222,1.3649530014818847,0.9996108676407562,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data313.txt,1.573415678951505,0.999736192794501,1.4391676116734273,0.9975207364287277,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data63.txt,1.2545564735744699,0.9999941683480372,1.3531249172414648,0.9990965716166887,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data223.txt,1.755206332196984,0.9999843963211464,1.643874868820086,0.9998500190662188,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data232.txt,1.5062311310377887,0.9999789724776624,1.3907142272758746,0.9995713024495926,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data37.txt,1.4025747678878773,0.9999207570451188,1.576393994032177,0.9996507004854219,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data247.txt,1.623504444701851,0.9999898023636944,1.483570780055906,0.9990642529824114,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data238.txt,1.1907718303405344,0.9997861059456239,1.3190735290183158,0.9998343181512133,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data50.txt,1.292342882786007,0.9999309763362635,1.5523140458133158,0.9987576609030209,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data203.txt,1.2335964873602112,0.9996759189949393,0.8654340236475164,0.9987344844834237,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data88.txt,1.142409604820707,0.9999349560883198,1.2168618534199283,0.9998670629843184,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data311.txt,1.0425289247784488,0.9998382686069137,0.9749844894176993,0.9997966982158681,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data209.txt,1.5312972312237685,0.9999272164341491,1.2633082204632728,0.996423912699905,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data286.txt,1.6186627247327685,0.9999851273187447,1.589738341230543,0.99997243657855,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data316.txt,1.317637971515666,0.9997390413661538,1.0178567389770299,0.9990534658906416,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data211.txt,1.1542883444872714,0.9999463683704489,1.208154969030062,0.9995295369807314,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data308.txt,1.2610878241853962,0.9999888900350851,1.116765771170626,0.9992471906767535,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data55.txt,1.3682158714411856,0.9999053294379427,1.0928884086445412,0.9983896293490301,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data325.txt,1.3106574034916818,0.9990693012203633,0.9836749078491178,0.9991751416921323,36,10
10,1.5,0,consistency_10/mu1.5_0local/pop_data284.txt,1.4650584658320382,0.99980076657628,1.2335060046825483,0.999588919338441,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data97.txt,1.3801029313191848,0.9999639585045831,1.356360809047192,0.9997010537189951,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data95.txt,0.8061238389751781,0.9995979140554151,1.0412981553529552,0.9994134631954709,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data74.txt,1.1672954524918788,0.9996755243224551,0.9580262452823751,0.9996622574242213,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data256.txt,1.5908313447667872,0.9994978836894548,0.9941072166371328,0.9953540433834484,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data69.txt,1.5866182185380309,0.9997973077049158,1.4807307378676362,0.999322333668667,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data200.txt,1.3786984870471102,0.999818656109221,1.5054238325604437,0.9994949003554506,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data91.txt,0.8793892055916825,0.9999428657574034,1.0937567920817948,0.9967934437485529,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data320.txt,1.5503502569271221,0.9999652603317054,1.4541484414854797,0.9995771244108203,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data273.txt,1.3419181789257046,0.999973206357462,1.4282713464468846,0.9998042976144931,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data298.txt,1.6494229314508093,0.9998178266519202,1.326765856541034,0.9988850972721327,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data64.txt,1.290496217046254,0.9999732118552997,1.178262882196151,0.9998059407018127,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data35.txt,1.4186106748555827,0.9999261796506446,1.557952620334485,0.9997427499799013,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data217.txt,1.475618910687341,0.9998107010459717,1.248587225770002,0.9996572258570589,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data53.txt,1.5417284085993606,0.9993846018590369,1.0104167946020923,0.9973432887089632,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data212.txt,1.6868833839751174,0.99982163538249,1.545364193797735,0.998958314853848,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data229.txt,1.3833885737165668,0.9999521669327593,1.1061987622625815,0.9981963086292222,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data99.txt,1.635323627690108,0.9996956111866999,1.1207837780969476,0.9967671813068256,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data281.txt,1.5065640033983385,0.9999799277465139,1.3625361422672673,0.9996051395987339,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data334.txt,1.7977490068105313,0.9997161227217807,1.3436091787920672,0.9981497573869929,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data222.txt,1.3137829664801273,0.9999229417380152,1.1362485780976233,0.9995240946567152,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data80.txt,1.5460694878164882,0.9996729224085763,1.643606446033433,0.9987334081293547,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data269.txt,0.910629662978617,0.9998978615656673,0.9798612483046698,0.9983840738303025,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data307.txt,1.1617739743329887,0.9999193791369264,1.2870231584434597,0.9997212159254867,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data8.txt,2.120787552034626,0.9998673695936972,1.5110073436143905,0.9923685017054257,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data253.txt,1.041513339847894,0.9999683575836568,1.0518409955470713,0.9999606312346486,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data287.txt,1.8158375491107739,0.9999353126379069,1.4784286056751346,0.998367109508717,32,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data335.txt,0.909887572582897,0.9997916813128923,1.013084771076393,0.9990248006344605,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data337.txt,1.2714048739133328,0.9998966629562588,1.2270339378541069,0.9998946840366357,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data60.txt,1.941820473874177,0.9998263092628658,1.5144505450643493,0.9967957607523258,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data245.txt,1.0812512770982243,0.9998920223885229,1.2712328592864681,0.9993578864745114,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data268.txt,1.0857021880554107,0.9999297384579292,1.1657669005963456,0.9993670678092036,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data41.txt,1.6438259627109328,0.9999904657276489,1.5652328117587304,0.9997892780606616,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data282.txt,1.148778255051587,0.9999842784009024,1.229535590337198,0.9998375538641754,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data294.txt,1.0364666229219455,0.9999348246941326,1.0450481877389382,0.9994887476906612,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data297.txt,1.3544056900404562,0.9999210398366688,1.2200487781698373,0.999731682540653,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data76.txt,1.0275052458686575,0.9999200560509212,1.0155264644632056,0.9996153843911868,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data338.txt,1.4049615497028216,0.9999004658811066,1.336891735816029,0.9992357482906338,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data339.txt,1.4040863945157422,0.9999383708810405,1.55506000651765,0.9998365903548441,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data246.txt,1.5533099231653105,0.9999868235004301,1.5297521328456072,0.9999472068068816,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data5.txt,1.3185693356744599,0.9999815405405722,1.2810104768320194,0.9997648990021165,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data279.txt,1.4729097047653834,0.9999145761897595,1.4916741820222201,0.999839867647478,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data3.txt,1.223113450665109,0.999972197202722,1.3401656635415784,0.9996657740408945,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data235.txt,1.0308251024734685,0.9999783939395822,1.1554334752021194,0.9996493504563702,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data93.txt,1.2829439199124204,0.9999736943380143,1.321858473872347,0.999608178238122,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data58.txt,1.783530404816819,0.999949059383211,1.5062211715699814,0.9984316120166081,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data39.txt,1.1805239320007095,0.9995757902396657,1.0460866222977994,0.9995110667528841,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data243.txt,1.6664504053631974,0.9999501034504573,1.3524709090005453,0.9983532606869019,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data0.txt,1.281857244867144,0.9999908335448118,1.1978691318020305,0.9998240275805436,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data4.txt,1.4328384360433999,0.9999941748190605,1.3448886608381079,0.9994049128689164,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data78.txt,1.6787053031820385,0.9999696233197926,1.3793956882751788,0.9967977552921194,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data207.txt,1.3744989025252168,0.9996746146585838,1.2446092368451973,0.9998256764582454,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data309.txt,1.0474949736003816,0.9999327574293517,1.215614983619206,0.9984370962522994,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data15.txt,1.2344318068417461,0.9999372851346539,1.0900373493356184,0.9993380644026743,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data331.txt,1.230698722764624,0.9993917589699537,1.7238246652955955,0.9981473689085196,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data9.txt,1.1872672922497278,0.9998194995784041,1.0663209439714185,0.9987422960304039,29,7
10,1.5,0,consistency_10/mu1.5_0local/pop_data259.txt,1.371269222094309,0.9999976021143868,1.3514443274453654,0.9999581527981873,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data85.txt,1.3742045095846644,0.9999560283146685,1.4581286436570826,0.9998243286584186,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data228.txt,1.1286513885876603,0.9998249374073194,0.9093619080611308,0.9993661771016112,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data224.txt,1.8357975708785297,0.9998486575625072,1.7298281126347042,0.9979324939759542,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data240.txt,1.7349591471944423,0.9998295668925137,1.328229984618261,0.997778327277491,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data323.txt,1.3329687234287402,0.9999435037099952,1.1596664095326443,0.9995562610786822,33,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data283.txt,1.4619898566582843,0.9999272182165866,1.2730022534084275,0.9996880970606516,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data272.txt,1.1413311777492425,0.9988842843400377,1.6021481428165982,0.9987567583777809,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data249.txt,1.3427336551587685,0.9999591744748326,1.4328627487583918,0.9999526432053603,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data237.txt,1.568688051677141,0.9998558200352733,1.3485079392572836,0.9988277557268048,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data322.txt,1.391382970807919,0.9999598995797194,1.57081981633225,0.9993718604539784,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data258.txt,1.2537807280183024,0.9998963758233628,1.2237282201981086,0.9996432815175814,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data24.txt,1.1938356999011281,0.9999450759985246,1.358785242834104,0.9995479522760449,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data90.txt,0.9593403922386501,0.9999667051396022,0.9878508333271747,0.9999468681050088,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data54.txt,1.2103015857302837,0.9999841825666528,1.301679649894377,0.9997847389223482,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data300.txt,1.2224322596080346,0.9999458737359838,1.2960032267851842,0.9999481656471022,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data201.txt,1.3681241686076233,0.9996277465922234,1.5044441684886976,0.9992841868074399,36,10
10,1.5,0,consistency_10/mu1.5_0local/pop_data38.txt,0.8763582962714502,0.9999586183137701,0.9434398979509035,0.9994526761841969,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data81.txt,1.1083901866038608,0.9999716729502266,1.2541834835733567,0.9994804111992485,31,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data43.txt,1.490534729813323,0.9999500117188299,1.3244965036893244,0.9996728761355191,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data266.txt,1.0754804622595984,0.9998147656626297,1.4833811066094564,0.9966866273390016,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data329.txt,1.136249585550452,0.9999846933546769,1.1189574947243743,0.999868164074056,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data218.txt,1.138299361902126,0.9999174199137623,1.2737605800193776,0.9996575416925916,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data302.txt,1.088678193060956,0.9998933813860335,1.3226441070620254,0.9986941455407461,35,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data215.txt,1.2994940708019933,0.9997556776604347,0.975281267750213,0.9983000012026456,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data332.txt,1.6690518525830762,0.999987718842892,1.5376823626062794,0.9998246108838534,34,9
10,1.5,0,consistency_10/mu1.5_0local/pop_data61.txt,1.4248608748332177,0.9999791008273099,1.4965440430513994,0.9997797155294007,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data25.txt,1.2337789129302852,0.999947746501409,1.0756775022150413,0.9996726302840866,30,8
10,1.5,0,consistency_10/mu1.5_0local/pop_data84.txt,1.4458457013289063,0.9998950341870819,1.2643823283390137,0.9995573612092548,30,8
