max_num,mu,percent_local,inferred
10,1.5,0,1.1805239320007095
10,1.5,0,1.6664504053631974
10,1.5,0,1.281857244867144
10,1.5,0,1.4328384360433999
10,1.5,0,1.6787053031820385
10,1.5,0,1.3744989025252168
10,1.5,0,1.0474949736003816
10,1.5,0,1.2344318068417461
10,1.5,0,1.230698722764624
10,1.5,0,1.1872672922497278
10,1.5,0,1.371269222094309
10,1.5,0,1.3742045095846644
10,1.5,0,1.1286513885876603
10,1.5,0,1.8357975708785297
10,1.5,0,1.7349591471944423
10,1.5,0,1.3329687234287402
10,1.5,0,1.4619898566582843
10,1.5,0,1.1413311777492425
10,1.5,0,1.3427336551587685
10,1.5,0,1.568688051677141
10,1.5,0,1.391382970807919
10,1.5,0,1.2537807280183024
10,1.5,0,1.1938356999011281
10,1.5,0,0.9593403922386501
10,1.5,0,1.2103015857302837
10,1.5,0,1.2224322596080346
10,1.5,0,1.3681241686076233
10,1.5,0,0.8763582962714502
10,1.5,0,1.1083901866038608
10,1.5,0,1.490534729813323
10,1.5,0,1.0754804622595984
10,1.5,0,1.136249585550452
10,1.5,0,1.138299361902126
10,1.5,0,1.088678193060956
10,1.5,0,1.2994940708019933
10,1.5,0,1.6690518525830762
10,1.5,0,1.4248608748332177
10,1.5,0,1.2337789129302852
10,1.5,0,1.4458457013289063
10,1.5,0,1.338890391371819
10,1.5,0,1.242686379955102
10,1.5,0,1.448031521405548
10,1.5,0,0.9972763988147886
10,1.5,0,0.9450358761510325
10,1.5,0,1.6338771451201173
10,1.5,0,1.2392472483532369
10,1.5,0,1.2104725192071446
10,1.5,0,1.14578043385659
10,1.5,0,1.2877603980187096
10,1.5,0,1.5749168600429604
10,1.5,0,1.8229315810426594
10,1.5,0,1.563838884041044
10,1.5,0,0.9968637349913543
10,1.5,0,1.7825933890116086
10,1.5,0,1.3094205608269411
10,1.5,0,1.2687386409539818
10,1.5,0,0.956704737848558
10,1.5,0,1.5295040265653657
10,1.5,0,1.22356676298004
10,1.5,0,1.8484537613773226
10,1.5,0,1.4461752651371493
10,1.5,0,1.3580857094242331
10,1.5,0,1.2441331589203903
10,1.5,0,1.3874586560640285
10,1.5,0,1.216840576773584
10,1.5,0,1.3992099806936031
10,1.5,0,1.3322135489328857
10,1.5,0,0.7875462332815766
10,1.5,0,1.2867202846352703
10,1.5,0,1.4355930671126016
10,1.5,0,1.497097697150775
10,1.5,0,1.4771304596383978
10,1.5,0,1.8604054893868125
10,1.5,0,1.015701822851352
10,1.5,0,1.3604993288630984
10,1.5,0,1.448712791736559
10,1.5,0,1.245861635433973
10,1.5,0,1.0157525993381524
10,1.5,0,1.7347586362997554
10,1.5,0,1.284327556660108
10,1.5,0,0.9792039941464412
10,1.5,0,1.428440129953135
10,1.5,0,1.7642152406193707
10,1.5,0,0.7964993520212627
10,1.5,0,1.6269910173707363
10,1.5,0,0.9370439846521368
10,1.5,5,1.373030361536678
10,1.5,5,1.6909261689267643
10,1.5,5,1.2598071852786585
10,1.5,5,1.2932151662168172
10,1.5,5,1.3218851490089727
10,1.5,5,1.5543649234754033
10,1.5,5,1.115864268293055
10,1.5,5,1.0785152095036694
10,1.5,5,1.4036398256246208
10,1.5,5,1.969186141501488
10,1.5,5,1.1825689503268757
10,1.5,5,1.2015933076815895
10,1.5,5,1.1072985303898117
10,1.5,5,1.6024232176486355
10,1.5,5,1.678998701284776
10,1.5,5,1.3561738114240058
10,1.5,5,1.4805009317226485
10,1.5,5,1.0632071060348665
10,1.5,5,1.2260597294159066
10,1.5,5,0.8210721152128873
10,1.5,5,1.6692728954049696
10,1.5,5,1.1007346011534227
10,1.5,5,0.7400437319111308
10,1.5,5,1.6098761833767354
10,1.5,5,1.090808702883363
10,1.5,5,1.2042334626334967
10,1.5,5,1.636925265168347
10,1.5,5,0.7404550193779014
10,1.5,5,1.4238540499106302
10,1.5,5,1.261266159355349
10,1.5,5,1.1815994402387209
10,1.5,5,1.6577594563437827
10,1.5,5,1.3936959317377435
10,1.5,5,1.6380216029305381
10,1.5,5,1.4020029474634903
10,1.5,5,1.1837716953408872
10,1.5,5,1.6403624393070202
10,1.5,5,1.6032208184138819
10,1.5,5,1.6038689082383568
10,1.5,5,1.2734324519405718
10,1.5,5,1.1405504720625035
10,1.5,5,1.42792651730679
10,1.5,5,1.6924285627713602
10,1.5,5,1.516669677326115
10,1.5,5,1.5055622100837849
10,1.5,5,1.1999430384544967
10,1.5,5,1.03307633130541
10,1.5,5,1.1518483389610226
10,1.5,5,1.618501085399723
10,1.5,5,1.7360240198947805
10,1.5,5,1.5037950930026525
10,1.5,5,1.3813821023050776
10,1.5,5,1.7193585585034397
10,1.5,5,1.137391306832761
10,1.5,5,1.4109114553692268
10,1.5,5,1.1457950549608005
10,1.5,5,1.392447434563147
10,1.5,5,1.7221236589375128
10,1.5,5,1.1362853240019848
10,1.5,5,1.5750004909832178
10,1.5,5,1.2514214511884592
10,1.5,5,0.8756106157690726
10,1.5,5,1.5310393653665106
10,1.5,5,1.26497478194384
10,1.5,5,1.187601818098528
10,1.5,5,1.561818465845267
10,1.5,5,1.8273952470322663
10,1.5,5,1.1788312412563067
10,1.5,5,1.5785423407442098
10,1.5,5,1.1659181463727033
10,1.5,5,1.5532227478936473
10,1.5,5,1.7124290030754885
10,1.5,5,1.8202750944100403
10,1.5,5,1.374820636013896
10,1.5,5,1.3646979970000204
10,1.5,5,1.4013261701825206
10,1.5,5,1.7611927894213721
10,1.5,5,1.034447629929232
10,1.5,5,0.8195122398800367
10,1.5,5,1.65008281836927
10,1.5,5,1.0372015070402476
10,1.5,5,1.6829593484226324
10,1.5,5,1.3069801841687858
10,1.5,5,0.9763285423389698
10,1.5,5,1.4700615204726124
10,1.5,5,1.146355681171011
10,1.5,5,1.4345352792245136
10,1.5,5,0.9541836090687972
10,1.5,5,1.2871172335175771
10,1.5,5,1.019984738870634
10,1.5,5,1.594252883618644
10,1.5,5,1.3985964386343102
10,1.5,5,1.5790107725980946
10,1.5,5,1.3708611007924723
10,1.5,5,1.7216857857301608
10,1.5,5,1.3426896903694043
10,1.5,5,1.2096469700314474
10,1.5,5,1.236696683035825
10,1.5,5,0.8210550793208045
10,1.5,5,1.052555949703938
10,1.5,5,1.3452998725319523
10,1.5,5,1.6426098619382867
10,1.5,5,1.3623091700818426
10,1.5,5,1.046225800291769
10,1.5,5,1.7309562773853489
10,1.5,5,1.3418953552899757
10,1.5,5,1.2613582057909891
10,1.5,5,1.5013455031921272
10,1.5,5,1.1447801880099298
10,1.5,5,1.4415834009896278
10,1.5,5,1.3047199838125847
10,1.5,5,1.0572123492498795
10,1.5,5,2.082076225874821
10,1.5,5,1.5112689152620198
10,1.5,5,1.2571405737110393
10,1.5,5,1.4437340236503875
10,1.5,5,1.1924209666218268
10,1.5,5,1.2246335572033602
10,1.5,5,1.5272997502951813
10,1.5,5,1.3389680977386083
10,1.5,5,1.1875786981191854
10,1.5,5,1.1155426725261508
10,1.5,5,1.4939915072456178
10,1.5,5,1.580984400747194
10,1.5,5,1.4102676337317233
10,1.5,5,0.8297229948050853
10,1.5,5,1.2147890001213248
10,1.5,5,1.254845331070932
10,1.5,5,1.6940578288354176
10,1.5,5,0.9159313837636831
10,1.5,5,1.4313480743219618
10,1.5,5,1.3304947352133625
10,1.5,5,1.5269617475237793
10,1.5,5,1.6520585779883108
10,1.5,5,1.3857410470653932
10,1.5,5,1.4479243029314888
10,1.5,5,1.2439958325471414
10,1.5,5,1.4974297187090726
10,1.5,5,1.370862373747808
10,1.5,5,1.4257425229931044
10,1.5,5,0.9646643013421601
10,1.5,5,1.2099985898959833
10,1.5,5,1.8309397106634866
10,1.5,5,1.1443468317491017
10,1.5,5,1.4294666694086593
10,1.5,5,1.03932547951519
10,1.5,5,1.1141957864127585
10,1.5,5,1.6430919154220671
10,1.5,5,1.1013874267621335
10,1.5,5,0.9353942228313268
10,1.5,5,1.1252425454284567
10,1.5,5,1.4884580549764475
10,1.5,5,1.186529185266314
10,1.5,5,1.0296564905862358
10,1.5,5,1.3366749389486183
10,1.5,5,1.4598848102835538
10,1.5,5,1.2557944046440772
10,1.5,5,1.1074145399243553
10,1.5,5,1.472710882804702
10,1.5,5,1.009256079077311
10,1.5,5,1.3073636040382568
10,1.5,5,1.449458959070077
10,1.5,5,1.6002717385428498
10,1.5,5,0.974319343170261
10,1.5,5,1.42622525725921
10,1.5,5,1.6741329613818272
10,1.5,5,1.5894167909833419
10,1.5,5,1.4515132959434114
10,1.5,5,1.4006535365082948
10,1.5,5,1.290272487923847
10,1.5,5,1.0005540418420393
10,1.5,5,1.2599434532562355
10,1.5,5,1.370333817724469
10,1.5,5,1.530833658696408
10,1.5,5,1.0673171319203445
10,1.5,5,1.1062130695039936
10,1.5,5,1.1990499108484345
10,1.5,5,0.8363046148708544
10,1.5,5,1.3062114475596114
10,1.5,5,1.0704076998602585
10,1.5,5,1.1098795739386698
10,1.5,5,1.2871852228087373
10,1.5,5,1.2073484563586145
10,1.5,5,1.6536442566405536
10,1.5,5,1.3737968553814839
10,1.5,5,1.370775035027524
10,1.5,5,0.8888822704775916
10,1.5,5,1.322253955986953
10,1.5,5,1.1558205771048797
10,1.5,5,1.4768772108812929
10,1.5,5,0.8984459675063223
10,1.5,5,1.4908381831905633
10,1.5,5,1.7520333573175106
10,1.5,5,1.5598219318559545
10,1.5,5,1.0275962794296678
10,1.5,5,1.5419569240979305
10,1.5,5,1.1432316285708386
10,1.5,5,0.9870325881030242
10,1.5,5,1.0471081207995967
10,1.5,5,1.4483415483820332
10,1.5,5,0.9773094689334565
10,1.5,5,1.6091839540620358
10,1.5,5,1.150702828218639
10,1.5,5,1.5021092295947516
10,1.5,5,1.1294556258905484
10,1.5,5,1.0452878396384162
10,1.5,5,1.6082070776420783
10,1.5,5,1.2809438885871627
10,1.5,5,1.211109231787315
10,1.5,5,1.4904618863165866
10,1.5,5,1.4429688645818204
10,1.5,5,1.0987198232069955
10,1.5,5,1.0673993582000132
10,1.5,5,1.6422234272184952
10,1.5,5,1.0202077691120603
10,1.5,5,1.369332242046231
10,1.5,5,1.0571056669875794
10,1.5,5,1.1905978095205727
10,1.5,5,1.3463793661327896
10,1.5,5,1.2274092610963607
10,1.5,5,1.322799798275986
10,1.5,5,1.2256506618070468
10,1.5,5,1.1376267350272542
10,1.5,5,1.4995214349466863
10,1.5,5,0.9068669413125949
10,1.5,5,1.2835272310624108
10,1.5,5,1.235524500888959
10,1.5,5,1.604574765710601
10,1.5,5,1.198375369817378
10,1.5,5,1.5315656265254312
10,1.5,5,1.2466244391670394
10,1.5,5,1.321549894455829
10,1.5,5,0.9214346408638785
10,1.5,5,1.4538662726776392
10,1.5,5,1.5088686235539202
10,1.5,5,1.1720573684315387
10,1.5,5,1.3547017868962183
10,1.5,5,1.2505633169366104
10,1.5,5,1.5613101221341061
10,1.5,5,1.266042822630315
10,1.5,5,0.6578300798065446
10,1.5,10,1.2092622730245566
10,1.5,10,1.4311785841919948
10,1.5,10,1.355082488908709
10,1.5,10,0.8181916030873406
10,1.5,10,2.1550412042581346
10,1.5,10,1.0976287726711247
10,1.5,10,1.455460714293944
10,1.5,10,1.4345177143639898
10,1.5,10,1.1759583451951041
10,1.5,10,1.449567236723531
10,1.5,10,1.1767753887466657
10,1.5,10,1.0893293690888406
10,1.5,10,0.8178766699543885
10,1.5,10,1.1652383742202046
10,1.5,10,1.6401290855235633
10,1.5,10,1.606957609138484
10,1.5,10,1.458236648412655
10,1.5,10,1.1458123757454213
10,1.5,10,1.2906637185283514
10,1.5,10,1.16974127123208
10,1.5,10,1.0422441797065476
10,1.5,10,1.543051735800804
10,1.5,10,1.3288977099315487
10,1.5,10,1.7017845459908019
10,1.5,10,1.356073889789951
10,1.5,10,1.1411710380623616
10,1.5,10,1.0644270884860685
10,1.5,10,1.4888331857936454
10,1.5,10,1.4241043906427633
10,1.5,10,1.2279166391442793
10,1.5,10,1.4702682018612792
10,1.5,10,1.4422382894695684
10,1.5,10,1.4073986940470067
10,1.5,10,1.2063605846601777
10,1.5,10,1.186486970367672
10,1.5,10,1.1107065964452145
10,1.5,10,1.3143884384201834
10,1.5,10,1.4783775046986256
10,1.5,10,0.864693851842766
10,1.5,10,1.148511894773431
10,1.5,10,1.3270844295647195
10,1.5,10,1.138872534892792
10,1.5,10,1.6208976176225427
10,1.5,10,1.5333932326528754
10,1.5,10,1.5507004037381922
10,1.5,10,1.0212221405612998
10,1.5,10,1.207351875170835
10,1.5,10,0.8096281383615538
10,1.5,10,1.159533517844538
10,1.5,10,1.3242428016641457
10,1.5,10,0.9955523904151993
10,1.5,10,1.3912325133391028
10,1.5,10,1.4386723086620647
10,1.5,10,1.19590087983799
10,1.5,10,1.0905488005474222
10,1.5,10,1.2803151784402877
10,1.5,10,1.3648901304612195
10,1.5,10,0.905029722507551
10,1.5,10,0.9708946610464935
10,1.5,10,1.3093634850593676
10,1.5,10,1.4764318331706812
10,1.5,10,1.130863261541942
10,1.5,10,1.063527542764633
10,1.5,10,1.2153654452317153
10,1.5,10,1.2184984513618895
10,1.5,10,1.1442636525227252
10,1.5,10,1.3681642017388653
10,1.5,10,1.9486139671104858
10,1.5,10,1.7932559671196504
10,1.5,10,1.1527829222115207
10,1.5,10,1.0451613458227431
10,1.5,10,0.9167171400279024
10,1.5,10,1.034300579893642
10,1.5,10,1.1570032264931922
10,1.5,10,1.4102003515074752
10,1.5,10,1.1651249625240143
10,1.5,10,1.303667563932195
10,1.5,10,1.0670373639470405
10,1.5,10,1.5492237291018083
10,1.5,10,1.281569076089113
10,1.5,10,0.8048757883412878
10,1.5,10,1.3266660734609879
10,1.5,10,1.3958847340843588
10,1.5,10,1.5181833766482393
10,1.5,10,1.0088543752435264
10,1.5,10,1.2302703096632022
10,1.5,10,1.7182221699862366
10,1.5,10,1.2663722818654866
10,1.5,10,1.055233252283947
10,1.5,10,1.3157661963367677
10,1.5,10,1.5036152833183407
10,1.5,10,1.3976495441788028
10,1.5,10,1.3205172393318305
10,1.5,10,1.0068122325444948
10,1.5,10,0.8150815641402236
10,1.5,10,1.2227471776934005
10,1.5,10,1.2526482505645253
10,1.5,10,1.25625138708432
10,1.5,10,1.3380407384349935
10,1.5,10,1.2713714247988666
10,1.5,10,1.460220188055358
10,1.5,10,1.407622897269774
10,1.5,10,1.2063914056215057
10,1.5,10,1.308378262727464
10,1.5,10,1.6193557964574166
10,1.5,10,1.1565510085339152
10,1.5,10,1.0698597615167218
10,1.5,10,1.6085404183311498
10,1.5,10,1.3848920587706308
10,1.5,10,1.3342996197828354
10,1.5,10,0.8686463071850365
10,1.5,10,1.2418735302818398
10,1.5,10,0.8206075041822172
10,1.5,10,1.1108684778925988
10,1.5,10,1.4240030170306421
10,1.5,10,1.728056317777141
10,1.5,10,1.1116353159752883
10,1.5,10,1.131482979945139
10,1.5,10,1.2862946713587888
10,1.5,10,1.9018235880962546
10,1.5,10,1.312966545977266
10,1.5,10,0.8093503444451136
10,1.5,10,1.7988704264310766
10,1.5,10,1.5459452335115267
10,1.5,10,1.3332144350743733
10,1.5,10,1.506587275019851
10,1.5,10,1.4633238886108502
10,1.5,10,1.4028695159688938
10,1.5,10,1.4214302841402446
10,1.5,10,1.3982570251207997
10,1.5,10,1.3776932461218832
10,1.5,10,1.3992140082641726
10,1.5,10,1.7218316201124533
10,1.5,10,1.0886738465347987
10,1.5,10,1.0428662855343065
10,1.5,10,1.3547312754625795
10,1.5,10,1.1499630471817595
10,1.5,10,1.0475014972065226
10,1.5,10,1.1587811556360652
10,1.5,10,1.1633064254175136
10,1.5,10,1.6920759335910112
10,1.5,10,1.9463842416130217
10,1.5,10,1.1060944605357506
10,1.5,10,1.3056030944494883
10,1.5,10,1.7016915292506152
10,1.5,10,1.1297471078744152
10,1.5,10,0.9560658987515871
10,1.5,10,1.396743844206914
10,1.5,10,1.3944597870311926
10,1.5,10,1.439408468327445
10,1.5,10,1.083944378931808
10,1.5,10,1.287456406807888
10,1.5,10,1.2078541993586924
10,1.5,10,1.5484747722197336
10,1.5,10,1.2755359739488141
10,1.5,10,1.3051501267101728
10,1.5,10,1.2901928668629266
10,1.5,10,1.0581167595590153
10,1.5,10,1.3359232608297815
10,1.5,10,1.2294899019245098
10,1.5,10,0.972316257917722
10,1.5,10,1.6130954835581894
10,1.5,10,1.5084201923606293
10,1.5,10,1.231260034385147
10,1.5,10,0.9355894288578752
10,1.5,10,1.4521958614967136
10,1.5,10,1.3268402794679268
10,1.5,10,1.4148004446993272
10,1.5,10,1.0617245446671446
10,1.5,10,1.620357348042691
10,1.5,10,1.3537821774875871
10,1.5,10,1.4466175632060567
10,1.5,10,1.3806557827360697
10,1.5,10,1.665324487984277
10,1.5,10,1.322604732448792
10,1.5,10,1.2324062898911161
10,1.5,10,1.5912894072300174
10,1.5,10,1.3302562985108786
10,1.5,10,1.3316206645255266
10,1.5,10,1.5933974889797362
10,1.5,10,1.2908603359745565
10,1.5,10,1.2255919302349927
10,1.5,10,1.232992045237732
10,1.5,10,1.4917428418588585
10,1.5,10,1.2096415995672651
10,1.5,10,1.8630920826232233
10,1.5,10,1.4126672527989719
10,1.5,10,0.9760796347571747
10,1.5,10,1.4151635497377995
10,1.5,10,1.4460360847478704
10,1.5,10,1.1552084039461974
10,1.5,10,0.9181272638041671
10,1.5,10,1.0424234317927468
10,1.5,10,1.3782309031995945
10,1.5,10,1.782346255991142
10,1.5,10,1.2574542113269649
10,1.5,10,1.2430898017555085
10,1.5,10,1.2461227300018867
10,1.5,10,1.4875315631840054
10,1.5,10,1.3404068828756763
10,1.5,10,1.2674281971292958
10,1.5,10,1.2077918466304087
10,1.5,10,1.0003743062402268
10,1.5,10,1.2152293728658132
10,1.5,10,1.1672627006039011
10,1.5,10,1.6283367150340582
10,1.5,10,1.2718079132285465
10,1.5,10,1.5090942019600253
10,1.5,10,1.204226351954258
10,1.5,10,1.1079840659186355
10,1.5,10,1.3144290528959655
10,1.5,10,1.2200058674490357
10,1.5,10,1.3738458686548105
10,1.5,10,1.4268783480117229
10,1.5,10,1.7138157818662316
10,1.5,10,1.4118989415636225
10,1.5,10,1.5734039461177138
10,1.5,10,1.347049140394987
10,1.5,10,1.7376603398602635
10,1.5,10,1.307483881891005
10,1.5,10,1.150667547185337
10,1.5,10,1.0905372321236118
10,1.5,10,1.522176761034888
10,1.5,10,1.2645165858603176
10,1.5,10,1.2267397915341482
10,1.5,10,1.4131055860185082
10,1.5,10,1.2681498454995537
10,1.5,10,0.9554747724400672
10,1.5,10,1.5667087093078136
10,1.5,10,1.390103235890685
10,1.5,10,1.499812916931695
10,1.5,10,1.4471353884813243
10,1.5,10,1.217689139018972
10,1.5,10,1.3305006480458181
10,1.5,10,1.1940776037341996
10,1.5,10,1.3288241129673333
10,1.5,10,1.3612545987771663
10,1.5,10,1.4703740462309396
10,1.5,10,1.1762181610811302
10,1.5,10,1.4482541087480385
10,1.5,10,0.9938700176672257
10,1.5,15,1.21593682196146
10,1.5,15,1.5630954805951651
10,1.5,15,0.9847110156847254
10,1.5,15,1.1326700218932073
10,1.5,15,1.1619441241084538
10,1.5,15,0.8621653653049286
10,1.5,15,0.8308866951681746
10,1.5,15,1.5134041597271755
10,1.5,15,1.7677347194311261
10,1.5,15,1.7919358919013528
10,1.5,15,1.5059512353735438
10,1.5,15,1.3234964727983458
10,1.5,15,1.2762399259467374
10,1.5,15,1.12608786033848
10,1.5,15,1.4411069924368851
10,1.5,15,1.2598090840525957
10,1.5,15,1.3754392492985361
10,1.5,15,0.923555150693828
10,1.5,15,1.4178990453138112
10,1.5,15,1.2518056620012024
10,1.5,15,1.477296248387539
10,1.5,15,1.2377034569768899
10,1.5,15,1.1661085047533817
10,1.5,15,1.1282390150382966
10,1.5,15,0.7338262948281118
10,1.5,15,1.0406814264884234
10,1.5,15,1.1432744507752384
10,1.5,15,1.2555288175494264
10,1.5,15,1.423142247510988
10,1.5,15,1.172383059516529
10,1.5,15,1.2565365039534213
10,1.5,15,1.4860819988768417
10,1.5,15,1.184696571431369
10,1.5,15,0.9840336019274187
10,1.5,15,1.2602481546562778
10,1.5,15,1.5372751023503413
10,1.5,15,1.4147557351569202
10,1.5,15,1.2094482683000543
10,1.5,15,1.3037225373826336
10,1.5,15,1.3253268840541912
10,1.5,15,1.6786882361964648
10,1.5,15,1.3378679196828003
10,1.5,15,0.8565939551522481
10,1.5,15,1.3676597754279936
10,1.5,15,1.2768125901050387
10,1.5,15,1.3037867256653732
10,1.5,15,1.955521936066987
10,1.5,15,1.2641843165138034
10,1.5,15,1.2116511842764712
10,1.5,15,1.3087888102397311
10,1.5,15,1.0354683542125924
10,1.5,15,1.2327412243694749
10,1.5,15,1.0103497765274305
10,1.5,15,1.05925618535605
10,1.5,15,1.548192219971924
10,1.5,15,1.0262688086308152
10,1.5,15,1.3825721720536488
10,1.5,15,1.1883656179421762
10,1.5,15,1.6133984207495895
10,1.5,15,1.2088076455653436
10,1.5,15,1.2110110088086556
10,1.5,15,1.6752911155070431
10,1.5,15,1.5258440777485642
10,1.5,15,1.3573890889540654
10,1.5,15,1.0916677395849437
10,1.5,15,1.2274589344080118
10,1.5,15,1.5671781508079916
10,1.5,15,2.0209024529496658
10,1.5,15,1.6571424011412015
10,1.5,15,1.4079495950769423
10,1.5,15,1.414426007452731
10,1.5,15,1.2433299365433186
10,1.5,15,1.005225218972495
10,1.5,15,0.8598775108717946
10,1.5,15,1.209426214529571
10,1.5,15,1.1135733024220724
10,1.5,15,1.480635268354355
10,1.5,15,1.220031173521419
10,1.5,15,1.3429759793118503
10,1.5,15,1.285118054693481
10,1.5,15,1.12758119506943
10,1.5,15,1.2555036733490272
10,1.5,15,1.9179465358276393
10,1.5,15,1.490229146688855
10,1.5,15,1.1416039787457244
10,1.5,15,1.5608975806833811
10,1.5,15,1.569577074077182
10,1.5,15,1.3295297886394883
10,1.5,15,1.0250876613857565
10,1.5,15,1.545817965880866
10,1.5,15,1.42340679787059
10,1.5,15,1.1258888044541582
10,1.5,15,1.4785563623463656
10,1.5,15,1.2346612529527947
10,1.5,15,1.6051350616543822
10,1.5,15,1.5451657529693352
10,1.5,15,1.4533347122643088
10,1.5,15,1.538295831338151
10,1.5,15,1.3538209052015842
10,1.5,15,1.1277022678369528
10,1.5,15,1.4889872797339008
10,1.5,15,1.2273111122216882
10,1.5,15,1.2672254239063543
10,1.5,15,1.5367062318428086
10,1.5,15,1.1897973057361093
10,1.5,15,0.9194550554068988
10,1.5,15,1.1034187319494726
10,1.5,15,1.4821869551557172
10,1.5,15,1.5274973444330442
