percentage,mu,max_num,rate,capacity,saturation,R2,t_sat
0,1.0,10,0.515244125643635,11.505289486698429,1.150528948669843,0.9518136995214691,9.129182746212585
0,1.0,10,0.40320017069345504,9.714507099780903,0.9714507099780902,0.9281925710050554,10.73902878545251
0,1.0,10,0.44719529624977583,6.330094711219377,0.6330094711219376,0.8428268368673446,7.4838399308421275
0,1.0,10,0.36226063768436295,8.720003948926204,0.8720003948926204,0.9196269307435861,11.283670721831305
0,1.0,10,0.2388567311994129,9.319699829513043,0.9319699829513043,0.82203208939908,17.739723434714435
0,1.0,10,0.32031828114976796,10.39935597435129,1.039935597435129,0.8882001193315945,13.990092388853027
0,1.0,10,0.2950110282810192,6.901006606648776,0.6901006606648776,0.9074961926324594,12.034281958874379
0,1.0,10,0.44722581986028487,13.719867483572106,1.3719867483572106,0.9588514966109644,11.373069384473535
0,1.0,10,0.264090413789352,11.386687908120651,1.1386687908120652,0.8660383332227531,17.725179371854185
5,1.0,10,0.47574330962320477,7.2351589476824145,0.7235158947682414,0.9646001694151978,7.694082227109175
5,1.0,10,0.30474497273362927,10.202013238290423,1.0202013238290424,0.9447594626332766,14.565768028626705
5,1.0,10,0.25281574600837176,8.275733298177512,0.8275733298177512,0.9088430281331028,15.69953324752572
5,1.0,10,0.19932086487029155,11.468841288192902,1.1468841288192901,0.8161999737746211,23.56404935912491
5,1.0,10,0.39273696163608274,7.382698545895587,0.7382698545895587,0.9780952900154073,9.439350805101787
5,1.0,10,0.3479299943824684,8.903748080838403,0.8903748080838403,0.8999345780189082,11.883638208561646
5,1.0,10,0.1303669716421999,6252990.717248805,625299.0717248805,0.8110008222739739,240.0695523563389
5,1.0,10,0.3745076676063066,9.78153912280624,0.978153912280624,0.9579788080587798,11.602708723673121
5,1.0,10,0.4554009046136598,9.546311431938612,0.9546311431938612,0.9116975514999232,9.42246603666692
5,1.0,10,0.44386362990152367,10.604668544931087,1.0604668544931086,0.9292189738922656,10.193442916377446
5,1.0,10,0.26164120491731535,7.220300870369889,0.7220300870369889,0.8913753274054439,13.971945111634573
5,1.0,10,0.3589144784976424,7.582161868847677,0.7582161868847677,0.9267758729058153,10.500346772079228
5,1.0,10,0.2521651294735807,10.474317557492014,1.0474317557492014,0.8728314315556742,17.834224164730088
5,1.0,10,0.5081798340135432,12.59034190280842,1.259034190280842,0.950290571941757,9.642933437072038
5,1.0,10,0.39491502829849645,8.6478234140048,0.8647823414004799,0.9044641982791652,10.303082640713342
5,1.0,10,0.34952631502590337,12.532838543285223,1.2532838543285223,0.8986450385424377,13.991498702596186
5,1.0,10,0.29149968548029076,9.592360630244878,0.9592360630244878,0.8353650320671664,14.75729557742502
5,1.0,10,0.284534021088359,10.746056215159186,1.0746056215159185,0.8879757525137051,16.004150953332537
5,1.0,10,0.23725189641566743,12.828822200544614,1.2828822200544614,0.9013419551915868,20.826296016718874
5,1.0,10,0.3263523500495723,8.175370782395351,0.8175370782395351,0.9371261979335161,12.076851519531179
5,1.0,10,0.37155437640291644,8.751569343656552,0.8751569343656552,0.9089570050345644,11.023394953101816
5,1.0,10,0.5425557436953563,10.282123430952216,1.0282123430952217,0.9770904227778321,8.213313984801802
5,1.0,10,0.3337310765225742,10.086368170136799,1.00863681701368,0.9371856542080989,13.224871415072872
5,1.0,10,0.37022793639417,7.641878731019147,0.7641878731019147,0.8678454471815842,10.228265772308854
5,1.0,10,0.513219528167501,6.206877804859842,0.6206877804859843,0.9363673424904931,6.429920592937
5,1.0,10,0.17737805364707196,14.613342619337725,1.4613342619337726,0.9165391149553908,29.440512318947906
5,1.0,10,0.4109806845011747,8.586474063441422,0.8586474063441422,0.8972406884152125,9.861129778684855
5,1.0,10,0.3535738761191933,7.625640298938879,0.7625640298938878,0.9457469957038375,10.696191906785895
5,1.0,10,0.25025508052602574,7.411815079198267,0.7411815079198267,0.8701658140924046,14.849987385870842
5,1.0,10,0.16226456080456314,19.03530921697891,1.9035309216978908,0.8015526005077209,35.6495767806619
5,1.0,10,0.2915657234310448,13.738969061158802,1.3738969061158801,0.8905548314298367,17.455177484574303
5,1.0,10,0.4162392442641975,10.805505052308593,1.0805505052308593,0.8999698991427381,10.969383591048917
5,1.0,10,0.37034323696918847,12.143069603776073,1.2143069603776073,0.9543593569493162,13.019369621476976
5,1.0,10,0.48055647510290334,9.397630102924369,0.9397630102924369,0.9627887538675031,8.856189212654076
5,1.0,10,0.46658004617318943,9.412853706340346,0.9412853706340346,0.9607573744144149,9.12924055319171
5,1.0,10,0.23102310189204764,13.108925985180516,1.3108925985180515,0.8718724531807127,21.59041970216542
5,1.0,10,0.6893405373703174,10.08925740621659,1.008925740621659,0.9877526782469385,6.40349171916204
5,1.0,10,0.19216782425190101,12.219928278380205,1.2219928278380205,0.7918787321599815,25.16229256572824
5,1.0,10,0.33513792997521946,12.539632639917938,1.253963263991794,0.9498109693864165,14.595706473002343
5,1.0,10,0.33897507651354075,10.094440579378894,1.0094440579378894,0.9410248611501233,13.025519894827495
5,1.0,10,0.4211254191196949,10.723454218032542,1.0723454218032542,0.9380474261180732,10.802202024863668
5,1.0,10,0.1362524917748983,53.97292238141386,5.397292238141386,0.8754986167266853,58.27094730999252
5,1.0,10,0.4714779199207537,8.378921482474823,0.8378921482474823,0.9525536427275116,8.478138224087644
5,1.0,10,0.2663112099242562,7.155762557109971,0.715576255710997,0.8351433330735053,13.648607918381371
5,1.0,10,0.42984770149076845,11.742380618731664,1.1742380618731665,0.9545101054133299,11.0466880031403
5,1.0,10,0.29961838402639823,9.458270881172865,0.9458270881172866,0.8446212973107736,14.252428282049662
5,1.0,10,0.3403978741273026,6.61211064161641,0.661211064161641,0.8594378690338956,10.134768800497616
5,1.0,10,0.3004096559115296,12.00664094686693,1.200664094686693,0.9073246107827412,15.968187212864397
5,1.0,10,0.26095782907171955,13.467177447026721,1.3467177447026721,0.8505988293987365,19.337219316813574
5,1.0,10,0.2315700701555329,13.18822660049655,1.318822660049655,0.9017640844700548,21.59579993536907
5,1.0,10,0.5104501164888892,10.178575355928063,1.0178575355928063,0.9471103638750061,8.685949639317563
5,1.0,10,0.3938827290591041,9.672163306530186,0.9672163306530186,0.9507305001101711,10.968332026908548
5,1.0,10,0.47431498799052507,10.45059468484019,1.045059468484019,0.9728854870599221,9.470827302565665
10,1.0,10,0.08882772355058752,23510482.340797428,2351048.234079743,0.5373783731845021,382.1544944696321
10,1.0,10,0.4804155725314926,10.538101694958929,1.0538101694958928,0.9383902452293029,9.388931628587182
10,1.0,10,0.3202688539189667,12.968020283509356,1.2968020283509356,0.9044415321131762,15.500964802969428
10,1.0,10,0.25874257959149793,10.252666196631697,1.0252666196631697,0.877947560897393,17.197878686826694
10,1.0,10,0.5415292177643818,9.371717000207873,0.9371717000207873,0.9278765004794701,7.847624583050282
10,1.0,10,0.4298210694660636,11.80471632126813,1.180471632126813,0.9253853858495259,11.07429534888202
10,1.0,10,0.2910290947625291,13.755682271385432,1.3755682271385432,0.895265257192784,17.496373293846723
10,1.0,10,0.2175208006134451,12.308204216890855,1.2308204216890855,0.8330073682317451,22.30157752576868
10,1.0,10,0.34411615494074865,10.160881644768738,1.0160881644768738,0.8838566636667664,12.873225459959237
10,1.0,10,0.37123784245636665,6.37094830078358,0.637094830078358,0.9652655131299289,9.05621298805199
10,1.0,10,0.2862358017973022,7.673917200210018,0.7673917200210018,0.9172791524123362,13.263239343308245
10,1.0,10,0.48883741558851534,8.157724876727837,0.8157724876727837,0.9636105716090606,8.052543087199561
10,1.0,10,0.360665495415487,8.82353840385287,0.8823538403852871,0.8965561337760174,11.407450724720459
10,1.0,10,0.5625250080934704,9.279232708450317,0.9279232708450318,0.9739024791319746,7.515222490127717
10,1.0,10,0.27224190485906935,14.561304464916159,1.4561304464916158,0.8715297912537232,19.15370434035599
10,1.0,10,0.4698742480047461,9.465137606119693,0.9465137606119693,0.9463435625308633,9.091608150113727
10,1.0,10,0.3988701765509068,10.888626026548792,1.088862602654879,0.9149952084190397,11.48937847533069
10,1.0,10,0.11500809643037622,119256480.56148344,11925648.056148345,0.9465808858071459,323.3996144516675
10,1.0,10,0.3506576970481056,11.204293701288526,1.1204293701288526,0.9324655145028645,13.248296571703225
10,1.0,10,0.4089408045347287,13.043584528925887,1.3043584528925887,0.9393179363683696,12.170622673626363
10,1.0,10,0.5216892322391777,8.249902155371592,0.8249902155371591,0.9787449649467019,7.594513555366923
10,1.0,10,0.4689243260218723,10.528397787481124,1.0528397787481123,0.9566064287404341,9.614671090414669
10,1.0,10,0.23259804205180354,11.39349121938079,1.139349121938079,0.8027558468400613,20.130691946351906
10,1.0,10,0.40742963272522353,11.926115802043558,1.1926115802043558,0.9266338395530764,11.737761206432616
10,1.0,10,0.4202124704081674,8.458619213210246,0.8458619213210247,0.9396768428960066,9.563591975598804
10,1.0,10,0.4990817505343808,9.418671873323271,0.9418671873323271,0.9351820953047053,8.537487410717617
10,1.0,10,0.47725391856958654,9.439681775114122,0.9439681775114123,0.9469779548861006,8.93840582773833
10,1.0,10,0.3950683604589963,10.749526458604775,1.0749526458604775,0.9607290392546816,11.528226218046623
10,1.0,10,0.4263351627961916,11.773780676906332,1.1773780676906331,0.9405692547027227,11.151392963975553
10,1.0,10,0.25227667431408124,10.496964710334343,1.0496964710334342,0.8513203916962104,17.8452665074885
10,1.0,10,0.44407278419357205,7.423449609411062,0.7423449609411061,0.8620574943264051,8.376803812067557
10,1.0,10,0.567217591969016,8.263700375681683,0.8263700375681683,0.9510998708924122,6.991635734441088
10,1.0,10,0.29748947842362045,9.307437506910395,0.9307437506910394,0.9305853585573605,14.233452624586974
10,1.0,10,0.5792572054172266,9.269522896435316,0.9269522896435316,0.956570872192332,7.294089039328686
10,1.0,10,0.347062291129937,8.972908143524046,0.8972908143524047,0.9293204883464495,11.963554471747909
10,1.0,10,0.3913913497053456,13.116658952078154,1.3116658952078155,0.9470692671092842,12.747247891385031
10,1.0,10,0.20142798340851018,9.764116710384053,0.9764116710384053,0.7923485478948402,21.552772379840157
10,1.0,10,0.2976111519526879,12.72014095027917,1.272014095027917,0.8654513147236192,16.540434015336643
10,1.0,10,0.24780586421295075,10.974367488481002,1.0974367488481003,0.9138970520612602,18.5630679757671
10,1.0,10,0.21994402938554392,12.98599101015506,1.298599101015506,0.8823205412304405,22.585187321935827
10,1.0,10,0.31447718159729354,11.295073734784802,1.1295073734784802,0.9436182717236095,14.82883744254426
10,1.0,10,0.33746862151204327,11.744250735152246,1.1744250735152246,0.9038279992484438,14.071653746862689
10,1.0,10,0.3512247616605555,12.92224874642369,1.292224874642369,0.8388120784012272,14.112936031902928
10,1.0,10,0.360948263738544,11.411400339082041,1.141140033908204,0.907995437244189,12.9819236028849
10,1.0,10,0.28436374394600555,8.455991447245864,0.8455991447245864,0.9133358087650295,14.129916158842299
10,1.0,10,0.3982234128939355,12.055166932143079,1.205516693214308,0.961497638790729,12.068089602677526
10,1.0,10,0.38879029271131615,9.973183847546288,0.9973183847546288,0.8935382889151147,11.287527483137792
10,1.0,10,0.27935345591889327,10.049527685585739,1.004952768558574,0.9115005829043991,15.770075653199783
10,1.0,10,0.2460563555830479,9.59372348498694,0.959372348498694,0.8261385159402598,17.484060546875327
10,1.0,10,0.340630953598957,7.961891706956995,0.7961891706956995,0.8290851173096515,11.39327600084987
10,1.0,10,0.4310400158461937,9.165803715708364,0.9165803715708364,0.9758032619824465,9.743666845931113
10,1.0,10,0.2408352808038713,7.899846653043129,0.7899846653043129,0.8782709464059373,16.040001952476032
10,1.0,10,0.3932204429022367,7.651543648194978,0.7651543648194978,0.8520064691606772,9.637591277265056
10,1.0,10,0.36748588873917315,8.947917344494073,0.8947917344494073,0.8828263486424126,11.2815756393386
10,1.0,10,0.48046925625398795,10.275670917763538,1.0275670917763537,0.9647796773178569,9.271748038117643
10,1.0,10,0.4879666140845563,8.381851266889154,0.8381851266889153,0.9124013847445388,8.193283715023025
10,1.0,10,0.5031962669764345,9.286205466395833,0.9286205466395833,0.9876746770449464,8.404641603830516
10,1.0,10,0.5693008325358088,7.212630933637508,0.7212630933637507,0.9706472500661403,6.4169393847594165
10,1.0,10,0.28930915717827493,7.01783153639714,0.701783153639714,0.916541226694428,12.406983602132064
10,1.0,10,0.411979848298358,8.68424950035158,0.868424950035158,0.9050422809556119,9.899380869793495
10,1.0,10,0.29136010927922823,11.444654294574029,1.1444654294574028,0.8142462991038067,16.104402916167388
10,1.0,10,0.21000111265207497,9.881212555428926,0.9881212555428925,0.8544005989229395,20.799300243091526
10,1.0,10,0.37864795373551435,10.276191288861042,1.0276191288861043,0.9534238568772054,11.765287619375894
10,1.0,10,0.44866774950392435,8.548450435109634,0.8548450435109635,0.9040212058772138,9.010419420822375
10,1.0,10,0.14359604212957403,120.11326599577632,12.011326599577632,0.8027808593285908,66.57669368352126
10,1.0,10,0.34774820425633624,7.858854270274163,0.7858854270274163,0.8923486077584681,11.074337053224134
10,1.0,10,0.35976536081947563,12.521921778779872,1.2521921778779872,0.9543032415436535,13.588031137082059
10,1.0,10,0.4684975186868829,8.40753758981869,0.840753758981869,0.9484754041457345,8.548596289805133
10,1.0,10,0.24201976707983155,11.634408405491833,1.1634408405491832,0.8461652086719617,19.536377945500355
10,1.0,10,0.32805316170506676,8.035600935608642,0.8035600935608642,0.8674133681858571,11.894310651467558
10,1.0,10,0.41920388611357906,10.945403571604349,1.0945403571604349,0.8872586187212634,10.959395024370405
15,1.0,10,0.3259912760564015,12.766535072239819,1.276653507223982,0.935181057699759,15.124696104565313
15,1.0,10,0.5102745047329617,10.455207113263329,1.045520711326333,0.9489652502021287,8.805321787352858
15,1.0,10,0.44388720732058934,8.448274702982946,0.8448274702982946,0.9285950857362271,9.047264210204736
15,1.0,10,0.14961192229421727,17.104959334396288,1.7104959334396288,0.8165676225522944,37.151146982591335
15,1.0,10,0.39052047116351474,9.709879818774423,0.9709879818774423,0.9537068892880451,11.084991197753721
15,1.0,10,0.48656854546566364,9.441626874857077,0.9441626874857076,0.9369254841509723,8.76824064192416
15,1.0,10,0.5170382294487754,9.391506649185416,0.9391506649185416,0.9287028381248082,8.228482769659609
15,1.0,10,0.6974561550872069,10.145120906781894,1.0145120906781895,0.9703168977202026,6.346550924220545
15,1.0,10,0.27362213516757605,12.611271797266792,1.2611271797266792,0.9405069579434242,17.922353624426353
15,1.0,10,0.4363847725924148,8.241449366445556,0.8241449366445556,0.9409328593288689,9.073741795968987
15,1.0,10,0.27454488877597066,8.506117542542066,0.8506117542542067,0.798086644458487,14.684071296232656
15,1.0,10,0.3256558509447605,8.998620493125983,0.8998620493125984,0.9283604620535859,12.769732725017597
15,1.0,10,0.44324682561249795,7.236366439968483,0.7236366439968483,0.9854991529348597,8.25904487397816
15,1.0,10,0.5398422003443081,6.168421339416881,0.6168421339416881,0.9473931472272804,6.085360835571395
15,1.0,10,0.7504495138521573,7.149162781757115,0.7149162781757115,0.9234815398088023,4.840607944911489
15,1.0,10,0.33894438756623185,13.84516113517437,1.384516113517437,0.918784800483129,15.064224508321413
15,1.0,10,0.2919961255428934,9.504415784997269,0.9504415784997269,0.8915693825212154,14.661739286698884
15,1.0,10,0.19880092515190873,11.437281161996626,1.1437281161996626,0.8503412217199433,23.595303911686667
15,1.0,10,0.3572058103139351,13.536553565178808,1.3536553565178808,0.9356696888311196,14.157936904193116
15,1.0,10,0.5673906096093585,11.395480364253189,1.1395480364253188,0.9602834964642883,8.253119074147701
15,1.0,10,0.2670746247449113,10.011319444828846,1.0011319444828846,0.8808435990972895,16.463424821926036
15,1.0,10,0.5949116004163925,8.24294797078648,0.824294797078648,0.9399453994657987,6.6565462849357795
15,1.0,10,0.5497839979533676,8.1126807001001,0.81126807001001,0.9693433145445869,7.136909085831913
15,1.0,10,0.33171769154341196,9.053244471610368,0.9053244471610368,0.8807444513941591,12.577412078790383
15,1.0,10,0.36321325826967255,11.928153900581625,1.1928153900581626,0.9378331616155574,13.167704269739618
15,1.0,10,0.38419200174439294,10.885415320352838,1.0885415320352838,0.9516786741269606,11.926643243731213
15,1.0,10,0.6280359715040171,7.098780069296132,0.7098780069296132,0.9593266589498186,5.757914656413363
15,1.0,10,0.3240300887793672,10.143088177134938,1.0143088177134938,0.8986985617208236,13.659214251958327
15,1.0,10,0.4656639626542026,13.593764083582025,1.3593764083582025,0.970569945803765,10.879956280090234
15,1.0,10,0.5047315459702155,9.150620519297538,0.9150620519297539,0.977347204352758,8.313702911747079
15,1.0,10,0.7477238841657338,8.177043198011443,0.8177043198011443,0.9001231523388377,5.271698628645084
15,1.0,10,0.5038173841849845,13.530924534008312,1.3530924534008313,0.9650118330814863,10.03617434087119
15,1.0,10,0.3228374552969028,8.12014064552592,0.812014064552592,0.9242089115284795,12.16046928017474
15,1.0,10,0.46221550534136446,7.333831910149364,0.7333831910149364,0.8915614888588886,7.987206784384066
15,1.0,10,0.32990640403264965,8.403622326535508,0.8403622326535508,0.9064098196877507,12.136590011936102
15,1.0,10,0.2922072276206863,6.771628938978639,0.6771628938978639,0.8645918990308432,11.99802186094066
15,1.0,10,0.3309322152917595,6.31977095103914,0.631977095103914,0.975775130840758,10.101345054226023
15,1.0,10,0.38755972322141813,10.813524402019423,1.0813524402019423,0.9161479492980007,11.78533959274585
15,1.0,10,0.5711101825542897,6.09445629902741,0.609445629902741,0.9845627420053755,5.701712202169063
15,1.0,10,0.5216015519882357,11.335081266069727,1.1335081266069726,0.9834608867211756,8.955280318435852
15,1.0,10,0.37656486177052095,7.2018213300714855,0.7201821330071485,0.9520885115216647,9.692051474191908
15,1.0,10,0.3565515860790313,8.742464027352279,0.8742464027352279,0.8871560732859844,11.480638800313992
15,1.0,10,0.3685972712373296,8.618166891375882,0.8618166891375882,0.9341218180202684,11.017638673805628
15,1.0,10,0.4813531182838203,11.433407540882277,1.1433407540882277,0.9679446514149685,9.743420504921879
15,1.0,10,0.602807813704237,9.240579131267163,0.9240579131267163,0.9603688786776065,6.99748933714792
15,1.0,10,0.46139177125316283,8.397795318115215,0.8397795318115214,0.9087864225639398,8.674545800417851
15,1.0,10,0.3323981061557381,6.556744240674026,0.6556744240674026,0.8588416565926132,10.3190261121574
15,1.0,10,0.31597085203477593,7.81045346431586,0.7810453464315861,0.8742330096637222,12.14326380800883
15,1.0,10,0.5138210599702825,10.428629461193001,1.0428629461193002,0.9241027203609863,8.73358810188495
15,1.0,10,0.5814902530686766,8.243482443827476,0.8243482443827477,0.932165878395613,6.810439490027876
20,1.0,10,0.4174672686265089,8.511331649467316,0.8511331649467315,0.9344278783990589,9.660219703121824
20,1.0,10,0.5715934248156748,7.1865347301785745,0.7186534730178574,0.9710554746837311,6.376473323181606
20,1.0,10,0.45172206920505303,10.649941539059032,1.0649941539059031,0.9142133144376943,10.036932050689312
20,1.0,10,0.38172365655976315,10.988161059449663,1.0988161059449664,0.9110177211533581,12.05794012518858
20,1.0,10,0.5005477039923649,9.416244560987387,0.9416244560987387,0.9333497509796569,8.5113314780416
20,1.0,10,0.519203207139201,10.400637345097962,1.0400637345097963,0.9616662820582503,8.631601110455751
20,1.0,10,0.31707171920818195,11.782121352448938,1.1782121352448938,0.878057296314954,14.999062912332652
20,1.0,10,0.2721714129186326,11.233224291903317,1.1233224291903317,0.9095426285123063,17.08952226403882
20,1.0,10,0.3250283305117355,11.13475188097154,1.113475188097154,0.9668559124264944,14.250882651084932
20,1.0,10,0.8121649931898184,9.02176516754714,0.9021765167547141,0.975791359418909,5.12742733514595
20,1.0,10,0.21440921958325304,12.064555213939187,1.2064555213939188,0.9407664421127189,22.422046773938725
20,1.0,10,0.5948777482243645,9.508970130429512,0.9508970130429513,0.9525394812846392,7.1985241434965825
20,1.0,10,0.11838143262969124,18221640.388350688,1822164.0388350687,0.8534414797983978,282.4449755638795
20,1.0,10,0.36300206666038515,7.5738465676066244,0.7573846567606625,0.9352196408089587,10.37514278097216
20,1.0,10,0.31316771238949165,8.010748529894997,0.8010748529894997,0.8476325570905752,12.437070608496697
20,1.0,10,0.35183026608996587,8.89885717351126,0.889885717351126,0.8847230362324374,11.74838145902519
20,1.0,10,0.3168502119782528,9.228683965589887,0.9228683965589888,0.8397740767642519,13.3036117083074
20,1.0,10,0.47368055459784303,8.439985210087254,0.8439985210087254,0.8882184234046188,8.473511700962128
20,1.0,10,0.4884867792252831,8.358733089744888,0.8358733089744887,0.9444449147731171,8.17171669023995
20,1.0,10,0.3756983205475912,15.71715929241212,1.571715929241212,0.9389336594807899,14.314751835490718
20,1.0,10,0.44685061959531175,9.52107457212699,0.952107457212699,0.9463766560471155,9.589524384313457
20,1.0,10,0.49043903970791886,7.308206991407851,0.7308206991407851,0.9268751014398675,7.51103127422176
20,1.0,10,0.4293392386615773,10.318361059973483,1.0318361059973484,0.9736826113081587,10.397310845649972
20,1.0,10,0.3775616610070811,10.87202714436432,1.087202714436432,0.9436673983330566,12.128907424994228
20,1.0,10,0.43506933957842564,8.39732346975158,0.839732346975158,0.9533942495814962,9.19907729395764
20,1.0,10,0.4326218349430052,9.309563177643692,0.9309563177643693,0.9688192210672234,9.788720173578346
20,1.0,10,0.20319269470066706,8.755639466514749,0.8755639466514749,0.8745094786148024,20.16234151386059
20,1.0,10,0.37890147576334554,9.897118015343054,0.9897118015343054,0.8784001098629325,11.537180748073649
20,1.0,10,0.5799990605476009,11.050111640232133,1.1050111640232134,0.9580841839288231,7.9571982090643765
20,1.0,10,0.6748225737593234,9.170545111454546,0.9170545111454546,0.9468098129648695,6.225445648780518
20,1.0,10,0.2353086774539678,12.55021145276904,1.255021145276904,0.8607860520944035,20.795695006852497
20,1.0,10,0.35876081701780066,7.707175749991221,0.7707175749991221,0.8418224706958224,10.60973144480574
20,1.0,10,0.5461266877746157,11.293896087751259,1.1293896087751258,0.9880715083907972,8.53849906596667
20,1.0,10,0.32861950397941037,10.19473343758865,1.019473343758865,0.944650670409822,13.502733957291424
20,1.0,10,0.4656511407167343,8.402168470211258,0.8402168470211258,0.9462593052305494,8.597736883956513
20,1.0,10,0.4067575050393657,13.048182099896842,1.3048182099896841,0.913694460070971,12.237826000214596
20,1.0,10,0.3416085149826936,8.970601077346032,0.8970601077346032,0.8870991914722903,12.152858119168062
20,1.0,10,0.8640748206724546,6.094720533221658,0.6094720533221658,0.9370217651690891,3.7686662660068966
20,1.0,10,0.26483770720872024,11.454651827212986,1.1454651827212987,0.9141872985491111,17.724417380190417
20,1.0,10,0.4248443286057734,10.681087646838925,1.0681087646838925,0.946710849414371,10.687087492198817
20,1.0,10,0.6016328818381574,7.17702550679923,0.717702550679923,0.9687832124100497,6.052983143010346
20,1.0,10,0.30236597870614185,7.998353605958659,0.7998353605958659,0.917164336297,12.869668277950154
20,1.0,10,0.18267646115672687,11.058776617945067,1.1058776617945067,0.8947376582405328,25.273596106528245
20,1.0,10,0.25722662310308947,8.590517824347335,0.8590517824347336,0.9420498870038739,15.759642522070619
