x,y,radial distance,birth gen,mutation
-5.44565,6.63608,8.58444,8.0,0.0
9.74545,5.85247,11.3677,8.0,0.0
8.27374,7.35409,11.0697,8.0,0.0
-3.88177,5.91645,7.0762,8.0,0.0
0.830461,-8.02592,8.06877,8.0,0.0
0.686655,-8.82548,8.85215,8.0,0.0
-2.01602,-9.0193,9.24186,8.0,0.0
2.12108,-10.7464,10.9537,8.0,0.0
-7.84612,0.308734,7.8522,8.0,0.0
-5.53289,-7.80223,9.56492,8.0,0.0
-5.42489,-8.52559,10.1052,8.0,0.0
-8.34009,-6.72895,10.7162,8.0,0.0
2.94331,8.39891,8.89971,8.0,0.0
-5.58451,-7.14336,9.06721,8.0,0.0
-0.801895,-7.76726,7.80855,8.0,0.0
-2.44334,-9.21924,9.53752,8.0,0.0
6.17156,3.90616,7.30385,8.0,0.0
8.50757,-8.49726,12.0242,8.0,0.0
9.21658,-4.54369,10.2757,8.0,0.0
9.47783,-7.45329,12.0574,8.0,0.0
10.6464,-6.74193,12.6016,8.0,0.0
9.28976,-9.15342,13.0417,8.0,0.0
-8.95154,4.05402,9.82676,8.0,0.0
-6.63454,5.42789,8.57199,8.0,0.0
-7.37241,4.3486,8.55937,8.0,0.0
6.07298,-10.3754,12.0221,8.0,0.0
-6.60009,2.7515,7.15066,8.0,0.0
4.93173,-10.9823,12.0388,8.0,0.0
5.4308,-10.9985,12.2662,8.0,0.0
4.46534,-10.6214,11.5218,8.0,0.0
5.14013,-11.0506,12.1875,8.0,0.0
4.17681,-12.4614,13.1428,8.0,0.0
4.48018,-8.77214,9.85,8.0,0.0
7.3163,-0.371629,7.32573,8.0,0.0
8.66752,-2.12548,8.92433,8.0,0.0
7.30662,-2.27493,7.65258,8.0,0.0
7.16245,-2.49802,7.58556,8.0,0.0
-18.8589,14.4672,23.7688,8.0,0.0
-17.9471,12.0872,21.6379,8.0,0.0
6.63316,-4.52198,8.02789,8.0,0.0
2.87968,-6.54218,7.14791,8.0,0.0
-2.12433,-7.09442,7.40564,8.0,0.0
-5.61856,-5.6374,7.95918,8.0,0.0
-3.43349,8.9618,9.59701,8.0,0.0
-2.53242,7.34097,7.7655,8.0,0.0
14.8329,2.27288,15.006,8.0,0.0
16.8064,3.92207,17.258,8.0,0.0
15.2447,3.8846,15.7319,8.0,0.0
2.00656,8.21158,8.45319,8.0,0.0
2.32486,7.36955,7.72757,8.0,0.0
1.4275,7.81753,7.9468,8.0,0.0
2.78303,7.67366,8.16274,8.0,0.0
3.12704,-16.618,16.9097,8.0,0.0
-8.1622,-0.465156,8.17545,8.0,0.0
-8.01921,0.101989,8.01986,8.0,0.0
7.90552,-3.42542,8.61573,8.0,0.0
9.21873,-3.43986,9.83959,8.0,0.0
9.79331,-3.97721,10.5701,8.0,0.0
8.67926,-2.03935,8.91563,8.0,0.0
-7.15529,-5.29491,8.90136,8.0,0.0
5.98816,8.21157,10.1631,8.0,0.0
6.33034,7.52492,9.8335,8.0,0.0
2.18794,10.8596,11.0778,8.0,0.0
5.42343,7.55683,9.30158,8.0,0.0
5.48871,7.66626,9.42854,8.0,0.0
6.03488,6.91116,9.17518,8.0,0.0
-3.48512,-7.57299,8.33644,8.0,0.0
7.37733,-3.60097,8.20926,8.0,0.0
-2.95166,-8.27223,8.78306,8.0,0.0
-2.74097,-8.78707,9.20464,8.0,0.0
2.09847,10.0433,10.2602,8.0,0.0
3.5153,7.19521,8.00801,8.0,0.0
1.63223,9.87872,10.0127,8.0,0.0
-6.82197,5.39543,8.6977,8.0,0.0
8.94146,-3.56615,9.62638,8.0,0.0
8.49296,-1.46629,8.61861,8.0,0.0
8.35388,-2.3979,8.69122,8.0,0.0
3.14102,-6.75897,7.45317,8.0,0.0
4.17004,16.7044,17.217,8.0,0.0
7.51167,-4.98193,9.01359,8.0,0.0
10.2321,1.30214,10.3146,8.0,0.0
7.74917,3.10903,8.34959,8.0,0.0
8.10164,11.5792,14.1321,8.0,0.0
7.38087,10.7769,13.0621,8.0,0.0
10.761,6.2777,12.4583,8.0,0.0
2.65815,-8.44114,8.84978,8.0,0.0
2.74061,-8.38699,8.82341,8.0,0.0
11.8277,9.95556,15.4599,8.0,0.0
11.2074,9.56285,14.7328,8.0,0.0
4.3957,5.63808,7.14913,8.0,0.0
-6.45757,-6.16319,8.92665,8.0,0.0
-5.46978,-6.33197,8.36734,8.0,0.0
-0.931455,-7.73817,7.79403,8.0,0.0
5.63444,-7.20261,9.14464,8.0,0.0
-10.629,0.525234,10.6419,8.0,0.0
-10.4064,-0.440256,10.4157,8.0,0.0
0.397427,8.77566,8.78466,8.0,0.0
0.390375,8.66893,8.67771,8.0,0.0
-6.53706,3.20743,7.28153,8.0,0.0
4.09974,-11.7558,12.4502,8.0,0.0
4.83462,-9.74312,10.8767,8.0,0.0
-17.9942,11.5452,21.3795,8.0,0.0
-16.7935,12.3972,20.8737,8.0,0.0
13.6853,6.56496,15.1784,8.0,0.0
15.0612,5.11283,15.9054,8.0,0.0
15.9877,7.06314,17.4784,8.0,0.0
15.0741,3.8022,15.5462,8.0,0.0
12.3167,3.61783,12.837,8.0,0.0
13.5711,3.32878,13.9734,8.0,0.0
0.281019,-11.129,11.1326,8.0,0.0
-0.387386,-11.0926,11.0994,8.0,0.0
-7.701,-2.43673,8.07732,8.0,0.0
-8.04207,-1.89691,8.26276,8.0,0.0
-9.15827,-3.45664,9.78889,8.0,0.0
-11.8076,1.55962,11.9101,8.0,0.0
7.57981,1.44808,7.71689,8.0,0.0
1.11702,-9.21156,9.27904,8.0,0.0
6.82077,5.18996,8.57079,8.0,0.0
-6.03861,-5.55175,8.20285,8.0,0.0
3.94923,10.2556,10.9897,8.0,0.0
5.84929,10.1164,11.6857,8.0,0.0
-4.2969,-24.8288,25.1979,8.0,0.0
8.20545,2.42742,8.55698,8.0,0.0
-9.95948,5.13177,11.2038,8.0,0.0
-2.88742,7.22967,7.78494,8.0,0.0
3.04052,6.62401,7.2885,8.0,0.0
18.3002,10.2826,20.9912,8.0,0.0
2.62637,-9.13242,9.50258,8.0,0.0
1.9497,-9.67015,9.86474,8.0,0.0
-8.25348,-1.14159,8.33206,8.0,0.0
-9.84255,-1.13859,9.90818,8.0,0.0
15.9506,3.77712,16.3917,8.0,0.0
16.1474,3.81841,16.5927,8.0,0.0
16.6211,3.90347,17.0733,8.0,0.0
15.9549,3.51896,16.3383,8.0,0.0
18.4804,5.13391,19.1803,8.0,0.0
18.4539,5.86805,19.3644,8.0,0.0
-3.30047,-7.31851,8.02831,8.0,0.0
-3.36286,-7.39186,8.12087,8.0,0.0
-1.47055,8.52237,8.64831,8.0,0.0
-7.928,-2.13491,8.21042,8.0,0.0
-8.49017,-1.19937,8.57447,8.0,0.0
-7.82637,-2.02508,8.08412,8.0,0.0
-8.16849,-2.23601,8.469,8.0,0.0
1.08235,-8.96262,9.02774,8.0,0.0
2.14813,-9.11122,9.36102,8.0,0.0
1.73868,-8.60401,8.77793,8.0,0.0
1.58149,-7.85427,8.01191,8.0,0.0
-10.4468,3.66954,11.0726,8.0,0.0
-9.31307,3.44695,9.9305,8.0,0.0
-8.12326,3.64049,8.90172,8.0,0.0
-9.53071,2.38832,9.8254,8.0,0.0
-8.6083,4.68145,9.79891,8.0,0.0
-8.99712,6.18299,10.9168,8.0,0.0
-7.46625,5.79652,9.45222,8.0,0.0
-1.93033,-7.52736,7.77093,8.0,0.0
1.49109,-8.15074,8.28601,8.0,0.0
2.51183,-6.72718,7.18082,8.0,0.0
2.60866,-7.7719,8.19802,8.0,0.0
-7.48477,2.20759,7.80354,8.0,0.0
-6.48644,-9.50652,11.5086,8.0,0.0
-3.11808,-7.23465,7.87798,8.0,0.0
-4.15411,-7.53882,8.60758,8.0,0.0
6.84209,4.67815,8.2885,8.0,0.0
3.44289,6.45894,7.31925,8.0,0.0
1.93205,-7.89897,8.13182,8.0,0.0
-3.00566,-8.83369,9.33102,8.0,0.0
-2.82066,-9.01547,9.44642,8.0,0.0
-2.97355,-8.13818,8.66441,8.0,0.0
-10.968,3.47624,11.5057,8.0,0.0
-11.4559,4.58189,12.3382,8.0,0.0
-12.4337,-1.83902,12.569,8.0,0.0
-12.1158,-1.54628,12.2141,8.0,0.0
-11.7036,0.414172,11.711,8.0,0.0
1.91271,8.04478,8.26904,8.0,0.0
10.2476,-6.25992,12.0083,8.0,0.0
5.95665,-4.48389,7.45566,8.0,0.0
8.31997,-4.22073,9.32934,8.0,0.0
4.50713,-11.2495,12.1188,8.0,0.0
3.46037,-11.1229,11.6487,8.0,0.0
5.80778,-9.9296,11.5034,8.0,0.0
-13.5613,16.6,21.4353,8.0,0.0
-17.1865,12.7168,21.3797,8.0,0.0
-16.2675,12.8221,20.7133,8.0,0.0
-1.37993,8.90674,9.013,8.0,0.0
5.83753,5.79162,8.22311,8.0,0.0
5.35655,4.96912,7.30649,8.0,0.0
5.05382,4.74769,6.9341,8.0,0.0
-1.54445,8.69492,8.83102,8.0,0.0
14.1851,3.79662,14.6844,8.0,0.0
-3.93057,6.53385,7.62499,8.0,0.0
2.80373,7.57629,8.07844,8.0,0.0
2.00425,6.94938,7.23263,8.0,0.0
3.10208,6.76486,7.44219,8.0,0.0
3.83582,-7.23099,8.1854,8.0,0.0
8.62374,-0.764245,8.65754,8.0,0.0
6.2056,-6.59837,9.05803,8.0,0.0
6.66851,6.27344,9.1556,8.0,0.0
6.34348,6.39663,9.0087,8.0,0.0
7.34683,4.96765,8.86867,8.0,0.0
-7.14422,-3.27859,7.8606,8.0,0.0
-9.87363,3.74506,10.56,8.0,0.0
8.22444,2.05745,8.47789,8.0,0.0
7.6767,2.46766,8.06357,8.0,0.0
8.54431,1.3657,8.65277,8.0,0.0
7.17686,1.1186,7.26351,8.0,0.0
7.55868,4.6321,8.86509,8.0,0.0
7.83992,5.1573,9.38414,8.0,0.0
8.0449,4.95668,9.44929,8.0,0.0
7.38839,3.19219,8.0485,8.0,0.0
8.44293,6.32684,10.5504,8.0,0.0
6.54459,3.58605,7.46267,8.0,0.0
8.81318,-3.16187,9.3632,8.0,0.0
9.90208,-3.02309,10.3533,8.0,0.0
9.45715,-3.87286,10.2194,8.0,0.0
6.98987,-9.50877,11.8015,8.0,0.0
-7.58712,-5.5838,9.42036,8.0,0.0
1.23087,-8.605,8.69259,8.0,0.0
4.03552,-5.74783,7.02303,8.0,0.0
-5.57279,11.3891,12.6794,8.0,0.0
-6.24211,10.7253,12.4096,8.0,0.0
-5.63313,11.1501,12.4922,8.0,0.0
-6.29207,10.734,12.4422,8.0,0.0
-5.14731,11.3896,12.4987,8.0,0.0
-17.5135,3.02095,17.7722,8.0,0.0
-16.6207,3.60299,17.0067,8.0,0.0
2.85291,-6.5409,7.136,8.0,0.0
-1.75165,-6.89639,7.11537,8.0,0.0
6.98558,-4.56916,8.34719,8.0,0.0
2.50359,-10.7718,11.0589,8.0,0.0
-0.72273,-10.6586,10.6831,8.0,0.0
0.647049,-9.65145,9.67312,8.0,0.0
1.27556,-11.1583,11.231,8.0,0.0
-4.38685,9.21759,10.2082,8.0,0.0
2.95509,-9.80476,10.2404,8.0,0.0
-2.05947,14.6201,14.7644,8.0,0.0
-2.12549,12.8626,13.0371,8.0,0.0
-2.78513,13.3052,13.5936,8.0,0.0
-7.2071,-3.07618,7.83614,8.0,0.0
-7.0229,-3.06292,7.66176,8.0,0.0
-7.3207,-3.16273,7.97468,8.0,0.0
8.32389,-4.65838,9.53874,8.0,0.0
7.87973,-3.85585,8.77256,8.0,0.0
2.17927,-7.41276,7.72646,8.0,0.0
3.17043,-10.5899,11.0543,8.0,0.0
-7.99667,-12.8618,15.1451,8.0,0.0
-7.65655,4.89759,9.08896,8.0,0.0
4.74363,8.90455,10.0892,8.0,0.0
4.51427,8.72646,9.82495,8.0,0.0
7.29065,11.1562,13.3272,8.0,0.0
6.82154,11.977,13.7834,8.0,0.0
7.85815,10.2502,12.9158,8.0,0.0
6.3104,11.0388,12.7152,8.0,0.0
13.7213,1.24151,13.7774,8.0,0.0
9.20675,4.75088,10.3603,8.0,0.0
7.77273,5.66729,9.61943,8.0,0.0
14.4289,0.458473,14.4362,8.0,0.0
4.14248,-20.3478,20.7652,8.0,0.0
-7.43718,5.21866,9.08548,8.0,0.0
-6.65169,5.61995,8.70798,8.0,0.0
-3.8735,8.96887,9.76958,8.0,0.0
-3.35945,8.83426,9.45146,8.0,0.0
-3.62545,9.06258,9.76085,8.0,0.0
-3.48499,6.87641,7.7091,8.0,0.0
-3.54583,6.19417,7.13727,8.0,0.0
-4.52395,-7.16152,8.47074,8.0,0.0
2.50921,-6.4196,6.89256,8.0,0.0
6.72416,7.88396,10.362,8.0,0.0
-6.88342,-4.32045,8.12698,8.0,0.0
2.36854,7.35219,7.72429,8.0,0.0
-3.04777,8.43603,8.9697,8.0,0.0
-1.79965,8.76509,8.94793,8.0,0.0
-2.00896,8.85716,9.08213,8.0,0.0
-1.5481,-9.90816,10.0284,8.0,0.0
-5.00337,5.72544,7.60358,8.0,0.0
8.02182,-1.43261,8.14874,8.0,0.0
7.19041,-3.03168,7.8034,8.0,0.0
-12.8358,-1.85459,12.9691,8.0,0.0
-14.0637,-1.98513,14.2031,8.0,0.0
-0.441603,8.72747,8.73863,8.0,0.0
5.94475,-5.01458,7.77728,8.0,0.0
3.81632,-6.1151,7.20824,8.0,0.0
-5.82293,-5.46661,7.98688,8.0,0.0
-6.79523,8.56289,10.9315,8.0,0.0
-5.3164,9.18013,10.6084,8.0,0.0
-5.73302,9.49614,11.0925,8.0,0.0
-6.85915,6.9396,9.75735,8.0,0.0
-5.71849,7.77499,9.6515,8.0,0.0
-1.74987,16.9214,17.0117,8.0,0.0
-1.46439,16.4061,16.4713,8.0,0.0
16.7295,5.39982,17.5793,8.0,0.0
16.0122,3.4501,16.3797,8.0,0.0
15.2199,2.5543,15.4328,8.0,0.0
7.58686,5.4199,9.32393,8.0,0.0
7.11619,-6.07536,9.35683,8.0,0.0
6.06356,-6.51326,8.89884,8.0,0.0
15.6717,-1.0925,15.7097,8.0,0.0
-7.07677,4.40158,8.33394,8.0,0.0
-3.83113,6.79321,7.79905,8.0,0.0
5.47422,-15.853,16.7715,8.0,0.0
-1.96118,23.5354,23.617,8.0,0.0
-10.866,0.0506729,10.8661,8.0,0.0
-11.6146,0.332392,11.6193,8.0,0.0
-10.2713,-0.561097,10.2866,8.0,0.0
-9.47135,-1.59746,9.60512,8.0,0.0
-9.15848,3.43817,9.78257,8.0,0.0
-10.3255,0.653622,10.3462,8.0,0.0
-13.1908,-1.72892,13.3037,8.0,0.0
7.2255,3.31786,7.95085,8.0,0.0
-7.00716,3.27759,7.73582,8.0,0.0
12.8051,3.82089,13.363,8.0,0.0
13.1359,3.93467,13.7126,8.0,0.0
11.7946,4.70397,12.698,8.0,0.0
1.91841,-6.97304,7.23212,8.0,0.0
5.69541,7.45445,9.38117,8.0,0.0
6.43315,6.50932,9.15186,8.0,0.0
6.20604,6.50589,8.99119,8.0,0.0
-11.536,3.42703,12.0343,8.0,0.0
-7.74459,2.93414,8.28178,8.0,0.0
-6.70176,9.06365,11.2722,8.0,0.0
-0.524088,-10.6695,10.6824,8.0,0.0
-7.79586,-10.0535,12.7219,8.0,0.0
-8.35275,-9.9434,12.9861,8.0,0.0
-8.30542,-8.23685,11.6973,8.0,0.0
-8.02966,-8.99202,12.0554,8.0,0.0
8.49269,8.37905,11.9304,8.0,0.0
-5.28314,-11.0524,12.2502,8.0,0.0
-5.85862,-8.82135,10.5896,8.0,0.0
-1.71526,-23.5199,23.5823,8.0,0.0
-7.38508,3.98038,8.38945,8.0,0.0
-7.66659,-2.0408,7.93356,8.0,0.0
-7.56951,5.24521,9.20922,8.0,0.0
0.00504886,-14.0997,14.0997,8.0,0.0
-0.088186,-14.6738,14.6741,8.0,0.0
7.69236,2.12293,7.97993,8.0,0.0
-3.31493,11.1225,11.6059,8.0,0.0
-1.77712,10.907,11.0508,8.0,0.0
-2.03808,10.0893,10.2931,8.0,0.0
-15.8837,0.654676,15.8972,8.0,0.0
1.07215,8.03582,8.10703,8.0,0.0
5.41283,4.98963,7.36174,8.0,0.0
19.3542,8.4442,21.1161,8.0,0.0
15.7199,9.14837,18.1881,8.0,0.0
16.8544,9.75796,19.4754,8.0,0.0
16.4194,9.56997,19.0047,8.0,0.0
3.03278,-8.39635,8.92729,8.0,0.0
2.24232,-8.5381,8.82764,8.0,0.0
3.56313,-8.68811,9.39037,8.0,0.0
17.9632,5.7638,18.8653,8.0,0.0
18.8102,6.76528,19.9898,8.0,0.0
18.1863,6.5818,19.3407,8.0,0.0
10.8203,3.02333,11.2348,8.0,0.0
7.69478,1.84158,7.91208,8.0,0.0
3.40475,6.0006,6.89924,8.0,0.0
-3.76449,11.0152,11.6407,8.0,0.0
2.64441,-6.59617,7.10651,8.0,0.0
7.68536,2.50892,8.08452,8.0,0.0
7.67628,2.01384,7.93605,8.0,0.0
3.27891,7.30335,8.00564,8.0,0.0
-0.4483,-15.3529,15.3594,8.0,0.0
-2.93152,-14.8111,15.0984,8.0,0.0
6.14643,4.92378,7.87542,8.0,0.0
6.74136,3.75902,7.71856,8.0,0.0
7.98455,2.9055,8.49676,8.0,0.0
-2.99662,-7.59805,8.16762,8.0,0.0
-2.79445,-7.9812,8.45627,8.0,0.0
-19.0631,1.59816,19.1299,8.0,0.0
-17.4007,-2.79215,17.6233,8.0,0.0
-44.4909,49.2884,66.3987,8.0,0.0
-3.48225,11.1846,11.7142,8.0,0.0
-4.91557,9.09274,10.3364,8.0,0.0
-5.01801,9.50612,10.7493,8.0,0.0
9.80988,4.40585,10.7538,8.0,0.0
-3.85304,7.31595,8.26855,8.0,0.0
-6.65842,-4.78393,8.19881,8.0,0.0
2.20745,-7.09541,7.43086,8.0,0.0
-9.69974,-0.532797,9.71436,8.0,0.0
-10.8207,0.725794,10.845,8.0,0.0
-11.168,-6.64927,12.9976,8.0,0.0
-8.03569,-0.213175,8.03851,8.0,0.0
-5.62917,-5.72729,8.03053,8.0,0.0
-6.90102,-6.04619,9.17499,8.0,0.0
-6.6097,-7.31041,9.85547,8.0,0.0
7.90433,6.33645,10.1306,8.0,0.0
8.17456,5.65307,9.93884,8.0,0.0
8.29758,5.64565,10.0361,8.0,0.0
-3.86188,7.29401,8.25328,8.0,0.0
-3.1635,-7.72468,8.34736,8.0,0.0
-2.84233,-8.07387,8.55957,8.0,0.0
-2.30924,-9.03496,9.3254,8.0,0.0
-3.46633,-7.76085,8.49978,8.0,0.0
-2.9489,-7.86325,8.39802,8.0,0.0
-2.23911,-6.82934,7.18703,8.0,0.0
-0.913616,8.2345,8.28503,8.0,0.0
9.07052,-5.65363,10.6882,8.0,0.0
9.96816,-7.25033,12.3261,8.0,0.0
10.2666,-8.69381,13.4531,8.0,0.0
10.0782,-5.64792,11.5529,8.0,0.0
10.0308,-6.06575,11.7222,8.0,0.0
9.06327,-7.41273,11.7086,8.0,0.0
9.10811,-7.337,11.6957,8.0,0.0
-7.09901,3.05722,7.72933,8.0,0.0
-6.96925,4.57986,8.3394,8.0,0.0
0.581277,-8.34471,8.36493,8.0,0.0
-5.66258,-6.32973,8.49296,8.0,0.0
-6.02565,-5.28512,8.01505,8.0,0.0
5.31229,-10.0636,11.3797,8.0,0.0
5.78026,-11.0061,12.4316,8.0,0.0
4.3621,-10.6937,11.5492,8.0,0.0
3.09587,-10.4266,10.8765,8.0,0.0
3.97848,-10.1737,10.9239,8.0,0.0
-13.799,15.0165,20.3938,8.0,0.0
-18.0759,13.3877,22.4938,8.0,0.0
-6.78071,-4.15295,7.95142,8.0,0.0
-2.5843,9.23394,9.58876,8.0,0.0
-3.06715,7.33557,7.95097,8.0,0.0
-2.79471,7.9528,8.42956,8.0,0.0
-1.6974,7.90867,8.08877,8.0,0.0
0.274633,9.70776,9.71164,8.0,0.0
-3.49282,8.73962,9.41174,8.0,0.0
-2.48423,8.23632,8.60281,8.0,0.0
-2.89717,7.94396,8.45578,8.0,0.0
13.9584,3.3254,14.349,8.0,0.0
15.0775,4.01144,15.602,8.0,0.0
14.5156,3.7799,14.9996,8.0,0.0
14.877,3.77921,15.3496,8.0,0.0
7.14573,5.61426,9.08743,8.0,0.0
17.6691,-4.26472,18.1765,8.0,0.0
6.21884,-8.5199,10.5481,8.0,0.0
2.97698,-15.3653,15.651,8.0,0.0
3.97966,5.79159,7.0271,8.0,0.0
-3.6849,9.08542,9.80425,8.0,0.0
9.42283,-3.6772,10.1149,8.0,0.0
9.10768,-2.6907,9.49682,8.0,0.0
8.87938,-3.32937,9.48305,8.0,0.0
-6.29206,-6.08864,8.75566,8.0,0.0
-7.00745,-4.78981,8.48803,8.0,0.0
-7.37774,-4.80897,8.80665,8.0,0.0
-6.4453,-5.93705,8.76302,8.0,0.0
-9.23585,-2.00192,9.45032,8.0,0.0
7.46464,15.1692,16.9064,8.0,0.0
6.5759,7.63039,10.073,8.0,0.0
-8.40725,-32.0985,33.1812,8.0,0.0
-8.49224,-31.8669,32.9791,8.0,0.0
-3.4061,7.08219,7.85868,8.0,0.0
-7.85599,2.39589,8.21322,8.0,0.0
-7.75439,-2.91899,8.28559,8.0,0.0
-8.50168,2.70394,8.92131,8.0,0.0
-7.27867,-8.08304,10.8773,8.0,0.0
2.47202,8.48877,8.84138,8.0,0.0
9.24813,2.96444,9.71164,8.0,0.0
-7.39593,2.28655,7.74133,8.0,0.0
-8.11939,0.359001,8.12732,8.0,0.0
-8.67541,-1.55496,8.81366,8.0,0.0
2.81576,6.47396,7.05979,8.0,0.0
7.85888,-1.66718,8.03377,8.0,0.0
8.05855,-0.122829,8.05949,8.0,0.0
3.17933,-8.33643,8.92212,8.0,0.0
3.88548,-9.18134,9.96965,8.0,0.0
-8.5572,-1.75391,8.7351,8.0,0.0
-8.12431,-2.41154,8.47466,8.0,0.0
-4.97585,-6.12124,7.88851,8.0,0.0
-5.23636,-6.05999,8.00893,8.0,0.0
-0.927926,8.33138,8.3829,8.0,0.0
1.18828,-9.60278,9.67603,8.0,0.0
0.432258,-10.6817,10.6904,8.0,0.0
-1.04107,-11.1383,11.1868,8.0,0.0
-1.79137,-9.85233,10.0139,8.0,0.0
-1.03651,-9.2322,9.2902,8.0,0.0
-2.71444,-9.1397,9.53427,8.0,0.0
-0.493572,-9.48838,9.5012,8.0,0.0
-4.27573,-7.73234,8.83577,8.0,0.0
-4.5189,6.08703,7.58105,8.0,0.0
-7.90267,-4.84954,9.27202,8.0,0.0
-8.52751,-5.24274,10.0102,8.0,0.0
-9.1514,-7.67755,11.9454,8.0,0.0
-8.46351,-0.1885,8.4656,8.0,0.0
-8.19211,-0.793464,8.23045,8.0,0.0
-0.198785,-11.2719,11.2737,8.0,0.0
7.72533,-2.14278,8.017,8.0,0.0
8.64999,-3.00635,9.15753,8.0,0.0
7.31455,-0.170085,7.31653,8.0,0.0
7.5391,2.906,8.07978,8.0,0.0
8.28676,-7.61634,11.2552,8.0,0.0
6.73077,10.5067,12.4778,8.0,0.0
7.40447,9.55286,12.0865,8.0,0.0
6.51855,9.55231,11.5645,8.0,0.0
6.24715,10.1622,11.9289,8.0,0.0
2.35523,-7.58988,7.94691,8.0,0.0
3.37785,-9.40937,9.99731,8.0,0.0
3.48469,-9.37425,10.001,8.0,0.0
-8.38681,-7.05931,10.9623,8.0,0.0
-7.3842,-7.39348,10.4494,8.0,0.0
-0.902775,-17.767,17.7899,8.0,0.0
6.39778,6.83861,9.36473,8.0,0.0
5.2568,4.54601,6.94983,8.0,0.0
-6.72371,-3.67197,7.66105,8.0,0.0
-5.67904,-6.23141,8.43101,8.0,0.0
-12.7732,-0.153956,12.7741,8.0,0.0
-12.2313,-0.113352,12.2318,8.0,0.0
-12.0175,-0.226777,12.0196,8.0,0.0
-13.599,1.64674,13.6984,8.0,0.0
0.400658,8.91399,8.92299,8.0,0.0
0.714302,8.5608,8.59055,8.0,0.0
10.4221,-6.1587,12.1058,8.0,0.0
2.10977,-11.793,11.9802,8.0,0.0
2.92415,-12.1774,12.5236,8.0,0.0
1.88947,-12.2699,12.4145,8.0,0.0
4.81607,-9.4165,10.5766,8.0,0.0
3.40625,-11.7739,12.2567,8.0,0.0
-0.0488445,10.0074,10.0075,8.0,0.0
2.33811,10.1176,10.3842,8.0,0.0
2.13413,10.7136,10.9241,8.0,0.0
0.80178,10.1913,10.2228,8.0,0.0
0.259143,9.98966,9.99302,8.0,0.0
0.0483397,10.6074,10.6075,8.0,0.0
-2.83918,9.99957,10.3948,8.0,0.0
-3.14388,10.3711,10.8372,8.0,0.0
-3.3494,9.34655,9.92857,8.0,0.0
-4.55635,9.62454,10.6486,8.0,0.0
-35.9304,30.8474,47.3556,8.0,0.0
-2.16518,9.86099,10.0959,8.0,0.0
-0.746482,9.25892,9.28896,8.0,0.0
-0.220219,8.25164,8.25458,8.0,0.0
3.56686,6.05229,7.02514,8.0,0.0
3.71757,6.50709,7.49417,8.0,0.0
8.17398,9.75823,12.7294,8.0,0.0
7.81757,6.69365,10.2917,8.0,0.0
3.70396,8.01839,8.83255,8.0,0.0
-7.26226,3.65224,8.12892,8.0,0.0
-6.73135,3.31976,7.50546,8.0,0.0
-6.0555,5.34165,8.0748,8.0,0.0
0.132055,-7.99249,7.99358,8.0,0.0
8.44874,-7.33175,11.1864,8.0,0.0
-5.47903,-7.49629,9.28516,8.0,0.0
-3.64294,-7.98075,8.77288,8.0,0.0
-2.87651,-7.94912,8.45357,8.0,0.0
-2.93524,-8.22155,8.72981,8.0,0.0
-2.91417,-7.92842,8.44702,8.0,0.0
-1.58174,-9.48632,9.61729,8.0,0.0
7.12231,-4.79119,8.58387,8.0,0.0
5.7261,-5.27744,7.78714,8.0,0.0
5.92759,-5.97746,8.41821,8.0,0.0
-8.28915,2.73003,8.72714,8.0,0.0
-0.992238,-23.1876,23.2088,8.0,0.0
-8.83543,4.84084,10.0747,8.0,0.0
-8.64167,4.2715,9.63972,8.0,0.0
-0.37251,-15.1465,15.1511,8.0,0.0
-0.101382,-15.5972,15.5975,8.0,0.0
0.709329,-14.5847,14.6019,8.0,0.0
12.1223,2.16458,12.314,8.0,0.0
7.41661,0.0594005,7.41684,8.0,0.0
-3.24618,10.3851,10.8807,8.0,0.0
-2.07836,11.1588,11.3507,8.0,0.0
-3.30017,10.7414,11.237,8.0,0.0
3.83186,6.31385,7.38565,8.0,0.0
16.9777,9.68783,19.5473,8.0,0.0
17.4393,10.6775,20.4484,8.0,0.0
17.1238,8.71746,19.2151,8.0,0.0
18.5208,8.34797,20.3152,8.0,0.0
17.979,10.0418,20.5932,8.0,0.0
17.4301,10.0689,20.1293,8.0,0.0
17.5833,9.90325,20.1804,8.0,0.0
-5.10862,8.11047,9.58529,8.0,0.0
16.463,3.63294,16.859,8.0,0.0
15.7059,4.21223,16.2609,8.0,0.0
16.3517,4.44026,16.9439,8.0,0.0
5.79235,4.58007,7.38433,8.0,0.0
7.12085,3.76196,8.0535,8.0,0.0
-0.820169,9.12469,9.16147,8.0,0.0
-3.62915,7.3581,8.20441,8.0,0.0
-4.08033,8.35998,9.3026,8.0,0.0
-2.24687,8.42671,8.72112,8.0,0.0
-1.44703,-7.74148,7.87556,8.0,0.0
-8.46977,-0.669108,8.49616,8.0,0.0
-8.67605,-1.62496,8.82691,8.0,0.0
-9.5476,4.0727,10.38,8.0,0.0
-10.0962,2.32521,10.3605,8.0,0.0
6.99756,3.26656,7.72245,8.0,0.0
7.02147,3.2742,7.74735,8.0,0.0
8.16159,1.29258,8.26331,8.0,0.0
8.6642,-0.0891503,8.66466,8.0,0.0
7.65179,-1.42777,7.78385,8.0,0.0
8.04699,-6.48762,10.3365,8.0,0.0
7.74282,-2.48431,8.1316,8.0,0.0
